Feature	Mean Rank
5599	1.0
1452	2.0
6416	3.0
8772	4.0
162989	5.0
6093	6.0
10928	7.0
4793	8.0
23162	9.0
1616	10.0
9191	11.0
8431	12.0
6609	13.0
843	14.0
3552	15.0
841	16.0
4791	17.0
1956	18.0
9479	19.0
4796	20.0
2048	21.0
924	22.0
56616	23.0
8099	24.0
4214	25.0
5602	26.0
11124	27.0
7157	28.0
22974	29.0
1676	30.0
4233	31.0
8771	32.0
7284	33.0
5601	34.0
695	35.0
4790	36.0
23017	37.0
5594	38.0
790	39.0
85365	40.0
5216	41.0
5783	42.0
7186	43.0
4792	44.0
836	45.0
23542	46.0
3315	47.0
4794	48.0
10725	49.0
9994	50.0
8737	51.0
4795	52.0
4217	53.0
5609	54.0
581	55.0
5217	56.0
3576	57.0
51283	58.0
578	59.0
