# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5880	5.666666666666667
5788	5.666666666666667
91584	6.5
1072	7.944444444444445
3688	9.222222222222221
3984	9.38888888888889
388	11.222222222222221
79784	11.333333333333334
55558	11.88888888888889
5364	12.38888888888889
4627	12.444444444444445
5879	14.38888888888889
5058	14.722222222222221
57556	16.38888888888889
2242	16.61111111111111
7305	17.0
23365	18.88888888888889
2909	19.944444444444443
8482	20.166666666666668
9855	20.944444444444443
9475	21.11111111111111
4637	21.22222222222222
10154	22.22222222222222
387	24.166666666666668
5361	25.0
64218	28.22222222222222
56896	28.555555555555557
391	28.666666666666668
6237	29.055555555555557
3320	29.27777777777778
971	30.555555555555557
27289	33.77777777777778
9037	34.22222222222222
2932	34.5
1808	35.44444444444444
10507	36.22222222222222
5362	36.27777777777778
23396	37.111111111111114
7094	37.166666666666664
5062	37.5
4628	39.888888888888886
10570	40.05555555555556
998	41.333333333333336
4233	44.0
6093	45.111111111111114
5365	45.166666666666664
54209	45.55555555555556
2534	45.94444444444444
3672	46.0
1400	47.5
10371	48.611111111111114
9723	49.55555555555556
10398	50.111111111111114
8829	51.27777777777778
2064	52.0
1809	53.77777777777778
1020	54.0
80031	54.94444444444444
4629	56.22222222222222
3985	56.77777777777778
23129	57.166666666666664
8851	57.888888888888886
389	60.111111111111114
