# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
7068	5.5
8892	6.277777777777778
6217	9.333333333333334
11097	10.0
4853	10.555555555555555
2104	11.777777777777779
5465	13.944444444444445
4809	14.444444444444445
2962	14.833333333333334
6160	15.166666666666666
4736	21.61111111111111
10181	21.88888888888889
90390	22.944444444444443
6884	23.055555555555557
6877	24.666666666666668
9939	25.72222222222222
23225	25.944444444444443
51067	27.22222222222222
5468	28.555555555555557
10262	31.61111111111111
2100	31.72222222222222
6749	31.944444444444443
3035	32.27777777777778
6917	33.72222222222222
6874	35.05555555555556
9572	35.44444444444444
6097	37.94444444444444
6210	38.666666666666664
6165	39.44444444444444
53981	39.611111111111114
1938	39.666666666666664
6134	41.333333333333336
22916	42.22222222222222
8893	42.333333333333336
2494	42.666666666666664
4851	46.44444444444444
7067	47.0
8664	48.94444444444444
55534	50.72222222222222
7453	51.27777777777778
1978	52.666666666666664
9410	53.22222222222222
6135	54.0
2197	55.833333333333336
129401	56.111111111111114
6633	56.388888888888886
51497	57.5
6626	57.888888888888886
10025	58.77777777777778
79869	59.166666666666664
6227	60.833333333333336
27316	62.166666666666664
8013	63.72222222222222
23438	64.44444444444444
3191	64.5
1967	65.66666666666667
367	66.55555555555556
6146	66.66666666666667
6223	69.88888888888889
2521	71.0
6257	71.16666666666667
8175	71.5
3172	74.83333333333333
9443	74.94444444444444
8850	75.05555555555556
84441	75.16666666666667
5094	76.33333333333333
9150	77.44444444444444
4929	79.94444444444444
6096	81.55555555555556
6137	83.27777777777777
3187	83.55555555555556
8021	84.05555555555556
55157	88.77777777777777
4928	88.88888888888889
5433	91.66666666666667
6157	92.11111111111111
57038	97.33333333333333
9416	98.0
4677	100.16666666666667
6194	100.22222222222223
6635	100.5
2101	100.66666666666667
9669	100.72222222222223
3735	101.33333333333333
3164	102.66666666666667
9477	104.33333333333333
1965	105.33333333333333
7101	105.77777777777777
10046	106.72222222222223
51520	107.27777777777777
7025	107.5
6428	108.33333333333333
9128	108.5
