# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
55738	1.2
8905	3.4
164	3.5
1785	7.65
152503	7.7
7164	9.0
2799	12.45
388552	12.5
1777	13.1
22818	14.8
9685	15.45
23557	15.65
23431	18.6
3312	19.0
51128	19.1
130340	19.7
2512	20.4
6456	21.5
8907	21.75
6272	22.4
22820	22.5
10484	22.95
2580	23.2
1522	26.6
1362	27.0
10802	28.55
7163	28.95
1211	29.35
1314	29.75
26258	29.95
162	32.0
4074	32.2
10717	32.35
3482	33.25
9871	33.85
81567	33.9
408	36.7
55330	37.25
4952	38.2
51429	38.25
2647	39.6
9632	43.15
9829	43.45
8546	45.1
10618	45.6
9276	46.6
6845	46.65
84062	47.0
8775	47.25
6810	47.65
54885	48.4
5286	48.9
9026	49.55
8673	50.55
9698	50.55
11316	52.15
22872	56.2
10427	56.6
8729	56.7
375	58.9
8773	61.45
5878	62.45
10113	62.55
8301	63.15
1213	63.6
27131	64.15
1176	64.2
372	65.3
10053	66.35
286451	66.85
1174	67.05
1315	68.0
6844	68.0
2495	69.6
25977	70.0
7037	71.0
6643	73.15
