# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2782	1.0
2791	2.0
814	3.0
2784	4.0
5518	5.0
5515	6.0
5516	7.0
1020	8.0
59345	9.0
51764	10.0
196883	11.0
2771	12.0
84152	13.0
55970	14.0
113	15.0
2781	16.0
5137	17.0
2780	18.0
5528	19.0
54331	20.0
5141	21.0
2779	22.0
23236	23.0
2787	24.0
5575	25.0
5143	26.0
5568	27.0
156	28.0
4988	29.0
108	30.0
9630	31.0
5136	32.0
5573	33.0
5173	34.0
2769	35.0
2773	36.0
5443	37.0
5519	38.0
5499	39.0
2792	40.0
5330	41.0
5534	42.0
109	43.0
3709	44.0
2786	45.0
1385	46.0
5567	47.0
2785	48.0
5533	49.0
801	50.0
115	51.0
2793	52.0
3708	53.0
2770	54.0
94235	55.0
5331	56.0
55811	57.0
112	58.0
5142	59.0
111	60.0
5576	61.0
114	62.0
5532	63.0
2767	64.0
5153	65.0
5566	66.0
3710	67.0
5144	68.0
808	69.0
5332	70.0
2783	71.0
2776	72.0
805	73.0
2775	74.0
5321	75.0
5530	76.0
107	77.0
5577	78.0
10681	79.0
346562	80.0
