Feature	Mean Rank
8411	1.0
7097	2.0
8517	3.0
9261	4.0
5599	5.0
11035	6.0
10454	7.0
5515	8.0
54106	9.0
5516	10.0
7314	11.0
9252	12.0
353376	13.0
3929	14.0
4205	15.0
5598	16.0
6416	17.0
5594	18.0
10333	19.0
1845	20.0
4214	21.0
9450	22.0
929	23.0
1849	24.0
5609	25.0
5604	26.0
5608	27.0
5595	28.0
4791	29.0
5289	30.0
3661	31.0
4793	32.0
148022	33.0
4615	34.0
1432	35.0
6196	36.0
51135	37.0
2353	38.0
5528	39.0
114609	40.0
7098	41.0
466	42.0
51295	43.0
64145	44.0
30849	45.0
4208	46.0
51311	47.0
6197	48.0
1385	49.0
4790	50.0
4064	51.0
7100	52.0
11213	53.0
2002	54.0
5519	55.0
6885	56.0
9641	57.0
3551	58.0
3725	59.0
7099	60.0
51284	61.0
5602	62.0
257397	63.0
6195	64.0
59307	65.0
1147	66.0
4792	67.0
1386	68.0
1846	69.0
29110	70.0
7096	71.0
23643	72.0
5605	73.0
5970	74.0
5518	75.0
8737	76.0
5600	77.0
7189	78.0
3665	79.0
5601	80.0
5606	81.0
23118	82.0
3654	83.0
1848	84.0
