Feature	Mean Rank
2335	1.0
5054	2.0
22927	3.0
5478	4.0
8526	5.0
2782	6.0
2151	7.0
2771	8.0
9630	9.0
5627	10.0
11343	11.0
87	12.0
3309	13.0
5265	14.0
88	15.0
440915	16.0
146850	17.0
213	18.0
2769	19.0
7094	20.0
7273	21.0
1432	22.0
2	23.0
5170	24.0
6403	25.0
2243	26.0
7042	27.0
2793	28.0
2316	29.0
8525	30.0
5023	31.0
335	32.0
22915	33.0
7414	34.0
6810	35.0
9002	36.0
7043	37.0
5578	38.0
8527	39.0
2784	40.0
6714	41.0
10235	42.0
2621	43.0
7277	44.0
9162	45.0
1278	46.0
150	47.0
967	48.0
2791	49.0
2244	50.0
5552	51.0
7057	52.0
2786	53.0
7423	54.0
1191	55.0
7409	56.0
10681	57.0
151	58.0
710	59.0
10411	60.0
221955	61.0
813	62.0
160851	63.0
747	64.0
5579	65.0
5660	66.0
5906	67.0
2773	68.0
9948	69.0
1277	70.0
54331	71.0
7058	72.0
139189	73.0
3920	74.0
51764	75.0
2776	76.0
7059	77.0
1609	78.0
59345	79.0
54518	80.0
64805	81.0
3082	82.0
5341	83.0
7018	84.0
81	85.0
2266	86.0
2785	87.0
5290	88.0
5291	89.0
2814	90.0
23533	91.0
2277	92.0
2815	93.0
5770	94.0
5321	95.0
3688	96.0
3827	97.0
1608	98.0
1606	99.0
11069	100.0
27154	101.0
2162	102.0
7114	103.0
55970	104.0
2147	105.0
2149	106.0
10487	107.0
9564	108.0
5336	109.0
2153	110.0
351	111.0
5345	112.0
3709	113.0
2787	114.0
928	115.0
5340	116.0
5154	117.0
2207	118.0
5590	119.0
152	120.0
801	121.0
1607	122.0
2157	123.0
29106	124.0
2534	125.0
6814	126.0
6850	127.0
5473	128.0
5216	129.0
1072	130.0
7410	131.0
3937	132.0
5908	133.0
7424	134.0
51206	135.0
3673	136.0
7076	137.0
3674	138.0
10672	139.0
2767	140.0
2885	141.0
2792	142.0
208	143.0
6678	144.0
3708	145.0
207	146.0
5175	147.0
5582	148.0
2811	149.0
10451	150.0
226	151.0
2770	152.0
5196	153.0
2768	154.0
805	155.0
7060	156.0
7044	157.0
4067	158.0
7040	159.0
6654	160.0
6647	161.0
7422	162.0
3690	163.0
5028	164.0
1398	165.0
10000	166.0
94235	167.0
948	168.0
2783	169.0
1445	170.0
5747	171.0
3479	172.0
1950	173.0
3710	174.0
5295	175.0
808	176.0
5294	177.0
5155	178.0
