Feature	Mean Rank
643	1.0
6348	2.0
6356	3.0
10803	4.0
5196	5.0
1524	6.0
6352	7.0
1236	8.0
2826	9.0
6354	10.0
6366	11.0
6387	12.0
51554	13.0
4283	14.0
6376	15.0
6374	16.0
3577	17.0
7852	18.0
3579	19.0
10850	20.0
6372	21.0
2833	22.0
56477	23.0
6375	24.0
10563	25.0
3627	26.0
1233	27.0
6367	28.0
6360	29.0
6370	30.0
6364	31.0
2920	32.0
1238	33.0
1234	34.0
1230	35.0
1232	36.0
2919	37.0
2829	38.0
2921	39.0
58191	40.0
10663	41.0
6363	42.0
3576	43.0
57007	44.0
1237	45.0
5473	46.0
6373	47.0
729230	48.0
6347	49.0
