Feature	Mean Rank
8517	1.0
9261	2.0
9252	3.0
5515	4.0
5599	5.0
11035	6.0
5595	7.0
4793	8.0
5598	9.0
5594	10.0
6416	11.0
10454	12.0
4205	13.0
7314	14.0
5516	15.0
1432	16.0
5608	17.0
5604	18.0
5528	19.0
4791	20.0
4208	21.0
7098	22.0
466	23.0
3551	24.0
9641	25.0
7189	26.0
1845	27.0
148022	28.0
1848	29.0
5609	30.0
5605	31.0
5600	32.0
4792	33.0
6885	34.0
4790	35.0
5602	36.0
3725	37.0
3661	38.0
1385	39.0
2002	40.0
257397	41.0
6196	42.0
2353	43.0
1386	44.0
6197	45.0
5601	46.0
1147	47.0
23118	48.0
1846	49.0
5970	50.0
29110	51.0
5519	52.0
6195	53.0
8737	54.0
1849	55.0
5518	56.0
5606	57.0
3665	58.0
