Feature	Mean Rank
2841	1.0
4157	2.0
2151	3.0
6753	4.0
9290	5.0
6750	6.0
3350	7.0
2915	8.0
2535	9.0
338557	10.0
117579	11.0
2782	12.0
6356	13.0
7473	14.0
2826	15.0
9340	16.0
9288	17.0
51384	18.0
56477	19.0
8323	20.0
9002	21.0
6367	22.0
55970	23.0
7252	24.0
10887	25.0
2840	26.0
136	27.0
50865	28.0
51083	29.0
56413	30.0
2784	31.0
6863	32.0
611	33.0
10266	34.0
3352	35.0
3549	36.0
134864	37.0
8643	38.0
3814	39.0
1907	40.0
6751	41.0
4985	42.0
1903	43.0
2792	44.0
7474	45.0
94233	46.0
1234	47.0
1132	48.0
4283	49.0
6348	50.0
114814	51.0
623	52.0
7479	53.0
2641	54.0
3362	55.0
3375	56.0
257313	57.0
27334	58.0
4828	59.0
2912	60.0
4159	61.0
1392	62.0
4986	63.0
6387	64.0
1241	65.0
3269	66.0
51554	67.0
10563	68.0
1902	69.0
7480	70.0
7481	71.0
5196	72.0
1237	73.0
10911	74.0
6374	75.0
5021	76.0
57105	77.0
7434	78.0
11251	79.0
9568	80.0
1131	81.0
64805	82.0
5173	83.0
51764	84.0
1081	85.0
135	86.0
185	87.0
6360	88.0
2587	89.0
8321	90.0
6354	91.0
84432	92.0
60675	93.0
187	94.0
2787	95.0
1232	96.0
728	97.0
4295	98.0
6364	99.0
2359	100.0
6376	101.0
1233	102.0
797	103.0
6368	104.0
2834	105.0
122042	106.0
84109	107.0
5733	108.0
387129	109.0
2918	110.0
1394	111.0
718	112.0
643	113.0
2550	114.0
10663	115.0
339403	116.0
2692	117.0
4988	118.0
3576	119.0
1236	120.0
3062	121.0
79924	122.0
5746	123.0
8843	124.0
10268	125.0
2832	126.0
7477	127.0
6866	128.0
5020	129.0
1815	130.0
5745	131.0
1908	132.0
59345	133.0
3640	134.0
799	135.0
147	136.0
3973	137.0
4160	138.0
7855	139.0
51052	140.0
154	141.0
2867	142.0
10022	143.0
2532	144.0
9038	145.0
553	146.0
727	147.0
3355	148.0
5739	149.0
113091	150.0
23566	151.0
4543	152.0
6344	153.0
5995	154.0
2846	155.0
8326	156.0
5031	157.0
165140	158.0
2921	159.0
1133	160.0
7484	161.0
7976	162.0
3360	163.0
3972	164.0
117	165.0
221391	166.0
6870	167.0
3274	168.0
10803	169.0
6347	170.0
5729	171.0
8620	172.0
6373	173.0
1230	174.0
7200	175.0
3354	176.0
155	177.0
3363	178.0
2488	179.0
3577	180.0
6755	181.0
1268	182.0
3061	183.0
5727	184.0
7852	185.0
1129	186.0
1269	187.0
50846	188.0
2149	189.0
51289	190.0
301	191.0
1906	192.0
7432	193.0
5734	194.0
2691	195.0
5697	196.0
3358	197.0
7475	198.0
128674	199.0
4544	200.0
4852	201.0
2492	202.0
2916	203.0
6370	204.0
5539	205.0
1812	206.0
9934	207.0
10203	208.0
134	209.0
10850	210.0
552	211.0
2837	212.0
3356	213.0
2696	214.0
719	215.0
4922	216.0
551	217.0
57007	218.0
2862	219.0
2833	220.0
10800	221.0
10161	222.0
5473	223.0
2785	224.0
796	225.0
2914	226.0
2791	227.0
3627	228.0
2852	229.0
7433	230.0
6869	231.0
5443	232.0
8484	233.0
1901	234.0
140	235.0
3060	236.0
2786	237.0
624	238.0
1238	239.0
2911	240.0
7483	241.0
11255	242.0
5028	243.0
10886	244.0
5540	245.0
2913	246.0
3361	247.0
2793	248.0
94235	249.0
6375	250.0
183	251.0
6010	252.0
885	253.0
80326	254.0
2919	255.0
6754	256.0
54331	257.0
1909	258.0
1813	259.0
7253	260.0
2740	261.0
9170	262.0
8325	263.0
151306	264.0
9294	265.0
10681	266.0
80835	267.0
150	268.0
2358	269.0
222545	270.0
5737	271.0
2147	272.0
7478	273.0
6372	274.0
6352	275.0
84634	276.0
153	277.0
4886	278.0
10267	279.0
5179	280.0
64106	281.0
3351	282.0
256933	283.0
133	284.0
2798	285.0
4889	286.0
23596	287.0
6343	288.0
2357	289.0
2920	290.0
152	291.0
146	292.0
2783	293.0
4158	294.0
2778	295.0
2922	296.0
283869	297.0
59350	298.0
5741	299.0
6865	300.0
2828	301.0
148	302.0
3827	303.0
151	304.0
6363	305.0
554	306.0
53829	307.0
6608	308.0
2829	309.0
2150	310.0
5732	311.0
7472	312.0
1816	313.0
1910	314.0
8322	315.0
8811	316.0
1395	317.0
6469	318.0
4829	319.0
2864	320.0
5731	321.0
6019	322.0
83756	323.0
5368	324.0
83551	325.0
887	326.0
186	327.0
846	328.0
8477	329.0
5029	330.0
89780	331.0
3357	332.0
6366	333.0
29933	334.0
8111	335.0
80834	336.0
23620	337.0
2925	338.0
59340	339.0
58191	340.0
4161	341.0
2695	342.0
3579	343.0
7471	344.0
134860	345.0
54361	346.0
886	347.0
7482	348.0
7476	349.0
1524	350.0
1814	351.0
2917	352.0
4887	353.0
6752	354.0
8698	355.0
5030	356.0
594857	357.0
8862	358.0
7201	359.0
11211	360.0
8324	361.0
53637	362.0
1128	363.0
4987	364.0
116	365.0
729230	366.0
10692	367.0
