Feature	Mean Rank
4927	1.0
11097	2.0
50628	3.0
348995	4.0
23225	5.0
25929	6.0
6637	7.0
1207	8.0
6632	9.0
6633	10.0
23279	11.0
8086	12.0
81929	13.0
55746	14.0
129401	15.0
10419	16.0
9883	17.0
5903	18.0
11218	19.0
4686	20.0
6634	21.0
8480	22.0
9688	23.0
51808	24.0
10762	25.0
6636	26.0
22916	27.0
79833	28.0
6628	29.0
79084	30.0
6635	31.0
8487	32.0
7175	33.0
8021	34.0
96764	35.0
53371	36.0
9631	37.0
79902	38.0
79023	39.0
4928	40.0
57122	41.0
9818	42.0
10073	43.0
23165	44.0
23511	45.0
79760	46.0
9972	47.0
