Feature	Mean Rank
6556	1.0
26266	2.0
66035	3.0
6511	4.0
29986	5.0
348932	6.0
155184	7.0
115111	8.0
9990	9.0
6574	10.0
6547	11.0
23539	12.0
8501	13.0
121260	14.0
6546	15.0
25800	16.0
6548	17.0
6523	18.0
54716	19.0
57419	20.0
6559	21.0
8170	22.0
154091	23.0
114134	24.0
6564	25.0
6549	26.0
7781	27.0
6512	28.0
55676	29.0
115584	30.0
9187	31.0
6533	32.0
6513	33.0
117247	34.0
57468	35.0
57153	36.0
140679	37.0
6520	38.0
23446	39.0
8140	40.0
9497	41.0
6542	42.0
124935	43.0
64849	44.0
6514	45.0
57084	46.0
65010	47.0
29985	48.0
9123	49.0
6575	50.0
6517	51.0
6505	52.0
9057	53.0
55244	54.0
206358	55.0
9058	56.0
80024	57.0
6534	58.0
283375	59.0
6561	60.0
6531	61.0
6538	62.0
246213	63.0
6566	64.0
169026	65.0
81539	66.0
6005	67.0
9498	68.0
6506	69.0
148867	70.0
11136	71.0
340024	72.0
6571	73.0
200010	74.0
6558	75.0
1811	76.0
6540	77.0
6563	78.0
6569	79.0
57835	80.0
6530	81.0
10723	82.0
5172	83.0
54407	84.0
84889	85.0
10861	86.0
6519	87.0
84679	88.0
6524	89.0
30061	90.0
23428	91.0
115019	92.0
10991	93.0
6509	94.0
6582	95.0
6518	96.0
6543	97.0
60482	98.0
6528	99.0
6553	100.0
4891	101.0
7779	102.0
23315	103.0
6550	104.0
57181	105.0
6515	106.0
9056	107.0
7922	108.0
51458	109.0
26503	110.0
146802	111.0
81031	112.0
285195	113.0
9194	114.0
6510	115.0
6560	116.0
6507	117.0
6541	118.0
10479	119.0
283652	120.0
6508	121.0
7780	122.0
57282	123.0
153201	124.0
10568	125.0
11182	126.0
57030	127.0
389015	128.0
6536	129.0
57127	130.0
284111	131.0
11254	132.0
6522	133.0
29988	134.0
6529	135.0
55117	136.0
51296	137.0
25769	138.0
84102	139.0
27173	140.0
6570	141.0
1836	142.0
23516	143.0
56606	144.0
83697	145.0
6565	146.0
123041	147.0
160728	148.0
142680	149.0
204962	150.0
80736	151.0
126969	152.0
56301	153.0
64116	154.0
92745	155.0
6521	156.0
6539	157.0
6568	158.0
55630	159.0
345274	160.0
23657	161.0
8671	162.0
6557	163.0
254428	164.0
9152	165.0
64924	166.0
