Feature	Mean Rank
6171	1.0
6144	2.0
6231	3.0
6133	4.0
6157	5.0
6152	6.0
4736	7.0
6173	8.0
6234	9.0
6124	10.0
6132	11.0
6187	12.0
1981	13.0
8892	14.0
6235	15.0
6194	16.0
1975	17.0
6202	18.0
1933	19.0
6169	20.0
6129	21.0
6147	22.0
6156	23.0
6165	24.0
9349	25.0
6205	26.0
1937	27.0
6160	28.0
8662	29.0
6158	30.0
8894	31.0
6208	32.0
6128	33.0
7311	34.0
1973	35.0
6146	36.0
6154	37.0
1936	38.0
23521	39.0
6228	40.0
6141	41.0
8667	42.0
6164	43.0
8661	44.0
1938	45.0
1968	46.0
6217	47.0
6233	48.0
6136	49.0
11224	50.0
8891	51.0
6224	52.0
6223	53.0
6125	54.0
3646	55.0
6135	56.0
7458	57.0
6123	58.0
8668	59.0
8664	60.0
1915	61.0
6168	62.0
6167	63.0
23708	64.0
6232	65.0
8669	66.0
6188	67.0
6204	68.0
6192	69.0
6134	70.0
8665	71.0
6175	72.0
8890	73.0
6207	74.0
1974	75.0
6142	76.0
6206	77.0
9669	78.0
6159	79.0
6209	80.0
6122	81.0
1965	82.0
1977	83.0
2197	84.0
2107	85.0
6176	86.0
6193	87.0
6161	88.0
6137	89.0
6181	90.0
8893	91.0
3921	92.0
6227	93.0
1967	94.0
6191	95.0
6210	96.0
8666	97.0
1983	98.0
6138	99.0
9045	100.0
27335	101.0
6201	102.0
1978	103.0
6155	104.0
1964	105.0
6130	106.0
51121	107.0
6203	108.0
6189	109.0
25873	110.0
6230	111.0
26986	112.0
6170	113.0
6222	114.0
6143	115.0
6229	116.0
