Feature	Mean Rank
915	1.0
3134	2.0
959	3.0
135250	4.0
3384	5.0
3683	6.0
3812	7.0
56253	8.0
2213	9.0
10666	10.0
80328	11.0
11126	12.0
10859	13.0
3386	14.0
8174	15.0
131450	16.0
8519	17.0
975	18.0
917	19.0
3676	20.0
3133	21.0
6957	22.0
718	23.0
567	24.0
958	25.0
4277	26.0
947	27.0
916	28.0
999	29.0
5817	30.0
3805	31.0
3811	32.0
3824	33.0
2214	34.0
3688	35.0
10219	36.0
80329	37.0
644076	38.0
3383	39.0
10990	40.0
7305	41.0
3385	42.0
6955	43.0
3695	44.0
1525	45.0
925	46.0
919	47.0
10225	48.0
10288	49.0
3802	50.0
6402	51.0
3135	52.0
79465	53.0
28378	54.0
3689	55.0
3804	56.0
5819	57.0
120425	58.0
11006	59.0
11025	60.0
10870	61.0
7412	62.0
11024	63.0
