Feature	Mean Rank
286451	1.0
7037	2.0
8905	3.0
5286	4.0
6456	5.0
2647	6.0
1522	7.0
1785	8.0
3312	9.0
27131	10.0
1211	11.0
25977	12.0
130340	13.0
2512	14.0
1777	15.0
7163	16.0
6810	17.0
6272	18.0
4952	19.0
7164	20.0
9026	21.0
10717	22.0
162	23.0
2495	24.0
6643	25.0
26258	26.0
2580	27.0
8729	28.0
1213	29.0
8907	30.0
2799	31.0
8773	32.0
1362	33.0
152503	34.0
9698	35.0
23557	36.0
3482	37.0
81567	38.0
8301	39.0
408	40.0
23431	41.0
10053	42.0
55330	43.0
1176	44.0
164	45.0
5878	46.0
9685	47.0
54885	48.0
8546	49.0
8673	50.0
4074	51.0
9829	52.0
1174	53.0
84062	54.0
388552	55.0
6844	56.0
51429	57.0
8775	58.0
10618	59.0
375	60.0
