Feature	Mean Rank
84033	1.0
221472	2.0
4983	3.0
9901	4.0
4952	5.0
58480	6.0
89839	7.0
91614	8.0
79822	9.0
387	10.0
5924	11.0
51291	12.0
29127	13.0
9908	14.0
5296	15.0
396	16.0
23433	17.0
7074	18.0
10928	19.0
90627	20.0
6453	21.0
55843	22.0
9181	23.0
158763	24.0
23229	25.0
257106	26.0
398	27.0
54509	28.0
57449	29.0
23380	30.0
9938	31.0
50650	32.0
8997	33.0
84986	34.0
89846	35.0
9322	36.0
23365	37.0
9912	38.0
9459	39.0
9743	40.0
613	41.0
85360	42.0
2	43.0
9828	44.0
23092	45.0
2245	46.0
5881	47.0
9411	48.0
171177	49.0
6655	50.0
58504	51.0
9886	52.0
2665	53.0
389	54.0
116984	55.0
64411	56.0
23263	57.0
57514	58.0
9824	59.0
397	60.0
121512	61.0
5880	62.0
55789	63.0
8874	64.0
83478	65.0
4649	66.0
1894	67.0
10451	68.0
80728	69.0
84144	70.0
55635	71.0
50649	72.0
26230	73.0
94134	74.0
57580	75.0
998	76.0
394	77.0
5879	78.0
57569	79.0
388	80.0
7204	81.0
4168	82.0
343578	83.0
93663	84.0
2664	85.0
116985	86.0
23370	87.0
10395	88.0
64857	89.0
117289	90.0
5923	91.0
392	92.0
1123	93.0
89941	94.0
27237	95.0
1124	96.0
7410	97.0
7409	98.0
2909	99.0
57381	100.0
55114	101.0
9754	102.0
23221	103.0
391	104.0
6654	105.0
25791	106.0
11214	107.0
64333	108.0
79658	109.0
9826	110.0
51306	111.0
393	112.0
3633	113.0
399	114.0
29	115.0
395	116.0
10144	117.0
23526	118.0
29984	119.0
4650	120.0
57522	121.0
55288	122.0
