Feature	Mean Rank
5711	1.0
5515	2.0
5690	3.0
5705	4.0
5691	5.0
5716	6.0
5701	7.0
8945	8.0
5684	9.0
1499	10.0
5516	11.0
5704	12.0
5685	13.0
5721	14.0
5528	15.0
5707	16.0
7314	17.0
5710	18.0
5719	19.0
5718	20.0
5682	21.0
1452	22.0
5709	23.0
8454	24.0
5700	25.0
5694	26.0
5708	27.0
5686	28.0
5713	29.0
5714	30.0
5518	31.0
5687	32.0
2932	33.0
5693	34.0
10197	35.0
5715	36.0
6500	37.0
5688	38.0
9861	39.0
5696	40.0
10213	41.0
5519	42.0
5683	43.0
5699	44.0
5695	45.0
5689	46.0
5526	47.0
5702	48.0
5692	49.0
9491	50.0
8312	51.0
5720	52.0
5527	53.0
5698	54.0
5706	55.0
5717	56.0
324	57.0
5525	58.0
