Feature	Mean Rank
8517	1.0
9261	2.0
9252	3.0
5515	4.0
5595	5.0
5598	6.0
5599	7.0
5594	8.0
4793	9.0
6416	10.0
4205	11.0
5608	12.0
7314	13.0
5604	14.0
10454	15.0
1432	16.0
5516	17.0
5528	18.0
5609	19.0
5600	20.0
148022	21.0
4208	22.0
4791	23.0
7098	24.0
3551	25.0
1845	26.0
1848	27.0
4792	28.0
6885	29.0
4790	30.0
2002	31.0
1846	32.0
466	33.0
1385	34.0
5519	35.0
5601	36.0
6196	37.0
6197	38.0
3725	39.0
5602	40.0
1386	41.0
5605	42.0
2353	43.0
7189	44.0
6195	45.0
5518	46.0
1147	47.0
257397	48.0
1849	49.0
23118	50.0
5606	51.0
5970	52.0
