Feature	Mean Rank
10570	1.0
80031	2.0
10507	3.0
387	4.0
2909	5.0
23129	6.0
6237	7.0
7094	8.0
5788	9.0
9037	10.0
8829	11.0
23396	12.0
23365	13.0
389	14.0
1020	15.0
9723	16.0
5879	17.0
5058	18.0
1809	19.0
5362	20.0
971	21.0
7305	22.0
4627	23.0
103910	24.0
2064	25.0
3672	26.0
5365	27.0
1400	28.0
79784	29.0
91584	30.0
10398	31.0
5361	32.0
3985	33.0
5364	34.0
388	35.0
10371	36.0
3320	37.0
3688	38.0
4233	39.0
2534	40.0
56896	41.0
55558	42.0
8851	43.0
2242	44.0
3326	45.0
998	46.0
3984	47.0
9826	48.0
6093	49.0
2932	50.0
9855	51.0
1072	52.0
9475	53.0
5062	54.0
8482	55.0
27289	56.0
391	57.0
10154	58.0
4628	59.0
4637	60.0
54209	61.0
57556	62.0
5880	63.0
