Feature	Mean Rank
2771	1.0
55970	2.0
6812	3.0
6616	4.0
51764	5.0
3709	6.0
2782	7.0
2791	8.0
2787	9.0
5567	10.0
777	11.0
5575	12.0
6861	13.0
2641	14.0
6804	15.0
9495	16.0
2784	17.0
3767	18.0
5906	19.0
10681	20.0
94235	21.0
2793	22.0
59345	23.0
5573	24.0
8826	25.0
3790	26.0
5568	27.0
6833	28.0
26251	29.0
2770	30.0
54331	31.0
11069	32.0
3745	33.0
2775	34.0
2792	35.0
5576	36.0
3708	37.0
2786	38.0
9254	39.0
112	40.0
783	41.0
6844	42.0
2778	43.0
784	44.0
2783	45.0
5577	46.0
2785	47.0
5566	48.0
5908	49.0
775	50.0
10411	51.0
114	52.0
773	53.0
3747	54.0
3710	55.0
111	56.0
2740	57.0
