Feature	Mean Rank
230	1.0
2023	2.0
1327	3.0
5564	4.0
5208	5.0
5515	6.0
522	7.0
32	8.0
2027	9.0
2782	10.0
51764	11.0
7381	12.0
5563	13.0
2271	14.0
196883	15.0
2791	16.0
291	17.0
4967	18.0
514	19.0
4697	20.0
2775	21.0
1737	22.0
5160	23.0
4729	24.0
51079	25.0
26330	26.0
4712	27.0
7167	28.0
108	29.0
50	30.0
5207	31.0
6616	32.0
2784	33.0
54539	34.0
4709	35.0
6794	36.0
5162	37.0
4711	38.0
4700	39.0
5528	40.0
5567	41.0
6389	42.0
3767	43.0
6391	44.0
784	45.0
5091	46.0
4725	47.0
5568	48.0
3421	49.0
4707	50.0
115	51.0
55066	52.0
1537	53.0
516	54.0
5573	55.0
7384	56.0
7388	57.0
5214	58.0
4716	59.0
55437	60.0
55811	61.0
10554	62.0
8050	63.0
5575	64.0
2109	65.0
5577	66.0
1337	67.0
7086	68.0
29796	69.0
1743	70.0
4191	71.0
773	72.0
6861	73.0
55970	74.0
5213	75.0
2026	76.0
51085	77.0
2787	78.0
6833	79.0
114	80.0
113	81.0
5164	82.0
8802	83.0
6514	84.0
4724	85.0
8801	86.0
51422	87.0
5518	88.0
59345	89.0
31	90.0
4714	91.0
292	92.0
4731	93.0
4701	94.0
54331	95.0
1351	96.0
4717	97.0
6945	98.0
5210	99.0
1329	100.0
126328	101.0
4720	102.0
6513	103.0
3419	104.0
54704	105.0
1345	106.0
4726	107.0
5571	108.0
513	109.0
4698	110.0
2786	111.0
2771	112.0
5315	113.0
2597	114.0
2770	115.0
5223	116.0
10411	117.0
57546	118.0
521	119.0
4695	120.0
2641	121.0
4702	122.0
9551	123.0
1340	124.0
5165	125.0
1349	126.0
51719	127.0
8803	128.0
229	129.0
9254	130.0
539	131.0
2110	132.0
2180	133.0
5313	134.0
515	135.0
1350	136.0
2778	137.0
4722	138.0
775	139.0
3418	140.0
4723	141.0
1431	142.0
5562	143.0
2645	144.0
5576	145.0
5211	146.0
9167	147.0
2785	148.0
4728	149.0
5519	150.0
92335	151.0
4715	152.0
6392	153.0
4718	154.0
5566	155.0
226	156.0
498	157.0
788	158.0
4713	159.0
7386	160.0
4696	161.0
4704	162.0
374291	163.0
5565	164.0
5209	165.0
3420	166.0
81617	167.0
2821	168.0
4694	169.0
509	170.0
10476	171.0
54205	172.0
4710	173.0
777	174.0
2194	175.0
506	176.0
5516	177.0
23530	178.0
2108	179.0
53632	180.0
6390	181.0
11069	182.0
2783	183.0
55967	184.0
1376	185.0
4706	186.0
6812	187.0
7385	188.0
27089	189.0
6888	190.0
10632	191.0
5166	192.0
5224	193.0
6844	194.0
5230	195.0
783	196.0
9377	197.0
4705	198.0
109	199.0
10975	200.0
107	201.0
94235	202.0
4719	203.0
4708	204.0
6804	205.0
112	206.0
1738	207.0
111	208.0
47	209.0
