Feature	Mean Rank
5705	1.0
5686	2.0
6117	3.0
5690	4.0
5558	5.0
6500	6.0
4173	7.0
7314	8.0
6657	9.0
5713	10.0
5427	11.0
1719	12.0
7298	13.0
898	14.0
6118	15.0
84515	16.0
5721	17.0
5709	18.0
5691	19.0
5716	20.0
23649	21.0
5719	22.0
5698	23.0
23595	24.0
5000	25.0
5707	26.0
1870	27.0
26271	28.0
6119	29.0
983	30.0
23594	31.0
10926	32.0
5557	33.0
1017	34.0
5684	35.0
7084	36.0
5714	37.0
6502	38.0
5701	39.0
5460	40.0
5689	41.0
5694	42.0
55388	43.0
5696	44.0
1163	45.0
7027	46.0
5700	47.0
5704	48.0
4174	49.0
5717	50.0
993	51.0
5711	52.0
5682	53.0
990	54.0
891	55.0
9861	56.0
5693	57.0
5111	58.0
5718	59.0
1869	60.0
9134	61.0
4331	62.0
5688	63.0
5685	64.0
1026	65.0
8317	66.0
5426	67.0
5687	68.0
7465	69.0
1871	70.0
5702	71.0
4175	72.0
5720	73.0
10197	74.0
4998	75.0
5706	76.0
6241	77.0
4171	78.0
5925	79.0
5683	80.0
4999	81.0
5710	82.0
4172	83.0
890	84.0
5708	85.0
5695	86.0
5699	87.0
8454	88.0
5422	89.0
5692	90.0
81620	91.0
8318	92.0
10213	93.0
8900	94.0
5001	95.0
902	96.0
9491	97.0
1022	98.0
4176	99.0
5715	100.0
