# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
3119	2.8
3002	3.25
3127	4.2
7124	4.7
3382	7.1
3109	7.15
3630	7.55
5551	10.25
3111	10.5
5798	10.55
3458	11.55
356	13.15
3117	13.25
3593	13.4
3552	16.6
355	16.65
2571	18.25
3133	18.7
3112	19.05
652614	21.05
941	21.7
3105	21.85
3558	24.05
3135	27.3
3115	28.1
3113	28.15
3592	29.15
5799	29.3
3134	29.5
1363	29.55
3107	29.6
3123	31.8
4049	32.7
3122	32.95
940	33.0
3126	33.65
942	33.65
3553	35.5
3118	35.55
3108	35.95
3106	37.4
3329	39.4
2572	40.1
3125	40.4
