# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
230	1.0
2023	2.0
2992	3.0
5213	4.0
5105	5.0
7167	6.0
2027	7.0
2632	8.0
5214	9.0
5257	10.0
8789	11.0
2597	12.0
5315	13.0
5313	14.0
5255	15.0
2805	16.0
808	17.0
5211	18.0
5834	19.0
4191	20.0
5106	21.0
229	22.0
4190	23.0
5260	24.0
2026	25.0
2203	26.0
26330	27.0
5836	28.0
8908	29.0
5236	30.0
2806	31.0
10165	32.0
5224	33.0
5256	34.0
5209	35.0
8402	36.0
178	37.0
55276	38.0
5208	39.0
2821	40.0
5230	41.0
2997	42.0
6576	43.0
5223	44.0
5091	45.0
5207	46.0
5210	47.0
226	48.0
8604	49.0
5261	50.0
801	51.0
1468	52.0
805	53.0
7360	54.0
5837	55.0
