# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
128	3.2777777777777777
1555	3.611111111111111
126	4.888888888888889
2950	5.222222222222222
2938	5.666666666666667
4257	5.722222222222222
373156	6.611111111111111
2328	7.666666666666667
7363	8.666666666666666
64816	12.166666666666666
131	13.722222222222221
119391	15.277777777777779
1544	15.88888888888889
2327	16.333333333333332
221	16.555555555555557
220	17.333333333333332
4258	17.555555555555557
222	17.77777777777778
1571	18.22222222222222
1553	20.11111111111111
2952	20.444444444444443
1548	23.833333333333332
1559	26.5
2941	27.61111111111111
2940	28.88888888888889
4128	28.944444444444443
1562	29.055555555555557
124	29.555555555555557
2326	29.61111111111111
4259	29.61111111111111
2949	30.166666666666668
79799	30.5
4129	30.555555555555557
125	31.77777777777778
2330	32.72222222222222
7367	33.22222222222222
2954	33.888888888888886
2947	37.44444444444444
127	38.0
218	38.333333333333336
316	38.611111111111114
1558	38.72222222222222
130	39.27777777777778
2948	39.611111111111114
1557	40.27777777777778
9446	41.55555555555556
