# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
1495	1.0
10810	2.0
4008	3.0
998	4.0
3480	5.0
1499	6.0
7454	7.0
3643	8.0
4089	9.0
7525	10.0
81607	11.0
60	12.0
29119	13.0
56288	14.0
1459	15.0
1496	16.0
387	17.0
10163	18.0
51701	19.0
5595	20.0
8936	21.0
5819	22.0
4301	23.0
5881	24.0
81	25.0
4233	26.0
5818	27.0
89	28.0
8826	29.0
7414	30.0
5777	31.0
5879	32.0
2534	33.0
6714	34.0
10580	35.0
117178	36.0
71	37.0
87	38.0
5792	39.0
2241	40.0
5594	41.0
1956	42.0
1457	43.0
6932	44.0
5795	45.0
7048	46.0
6591	47.0
52	48.0
2260	49.0
5787	50.0
6615	51.0
1460	52.0
83439	53.0
10458	54.0
6885	55.0
88	56.0
4088	57.0
5797	58.0
8976	59.0
2033	60.0
7082	61.0
5770	62.0
5880	63.0
9855	64.0
25945	65.0
1500	66.0
2064	67.0
7046	68.0
1387	69.0
51176	70.0
4087	71.0
6934	72.0
999	73.0
