# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
1540	1.0
1654	2.0
8517	3.0
843	4.0
9755	5.0
4793	6.0
841	7.0
5599	8.0
4792	9.0
5300	10.0
79132	11.0
8772	12.0
340061	13.0
5603	14.0
80143	15.0
23586	16.0
3456	17.0
4214	18.0
338376	19.0
4790	20.0
1432	21.0
8737	22.0
3467	23.0
6885	24.0
56832	25.0
3576	26.0
7706	27.0
5970	28.0
9140	29.0
7124	30.0
8717	31.0
3665	32.0
9474	33.0
3592	34.0
5600	35.0
5602	36.0
3661	37.0
26007	38.0
54941	39.0
57506	40.0
9641	41.0
8653	42.0
6300	43.0
7186	44.0
7187	45.0
55593	46.0
64343	47.0
7189	48.0
3593	49.0
29110	50.0
3448	51.0
5601	52.0
3551	53.0
3440	54.0
3442	55.0
9636	56.0
3445	57.0
79671	58.0
10010	59.0
3627	60.0
64135	61.0
1147	62.0
