# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2247	1.0
1796	5.6
5140	6.4
8074	7.0
1977	8.5
9365	12.15
2250	13.7
5296	13.75
55437	14.1
2253	15.5
8823	16.05
2248	16.35
54106	16.9
5604	17.9
5605	18.25
1975	18.35
57761	19.6
2255	20.55
3845	20.55
7248	21.45
3643	21.65
27006	21.85
2246	22.4
53632	22.5
5563	22.95
26281	23.45
10818	24.5
2260	27.2
5594	31.25
8660	31.6
5565	31.75
7249	32.9
1978	33.7
8817	34.9
1981	35.3
64223	36.15
5291	38.5
2264	38.85
7529	39.1
30849	41.35
6009	42.6
2252	43.1
117145	43.75
9965	44.75
51422	45.25
8822	47.2
5290	47.85
81617	50.1
6794	50.45
5564	50.45
2251	50.9
6198	51.45
5295	52.05
3265	52.85
57521	53.1
5781	54.15
51719	55.05
6194	55.55
6654	56.15
2885	58.05
2249	58.65
2475	61.8
5571	62.0
5494	63.35
2263	63.6
2261	63.6
2549	63.85
5894	64.15
92335	65.7
4893	66.3
5595	66.35
3630	66.55
5289	67.05
29904	69.2
5562	70.2
2254	71.3
5170	71.7
208	71.9
3667	72.45
