# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
4842	1.0
7097	2.0
4153	3.0
7058	4.0
53407	5.0
5869	6.0
3134	7.0
529	8.0
1520	9.0
10376	10.0
10312	11.0
811	12.0
50508	13.0
81035	14.0
2213	15.0
10381	16.0
8411	17.0
7037	18.0
7278	19.0
8417	20.0
4074	21.0
3673	22.0
55176	23.0
10332	24.0
4481	25.0
3113	26.0
7277	27.0
2212	28.0
7280	29.0
3133	30.0
84617	31.0
8685	32.0
56604	33.0
9902	34.0
155066	35.0
821	36.0
71	37.0
51382	38.0
3689	39.0
7099	40.0
718	41.0
22925	42.0
347688	43.0
6890	44.0
1514	45.0
1783	46.0
9341	47.0
534	48.0
7059	49.0
5289	50.0
1778	51.0
1781	52.0
9550	53.0
78989	54.0
10333	55.0
5879	56.0
1536	57.0
523	58.0
7060	59.0
200576	60.0
23480	61.0
4973	62.0
3920	63.0
1780	64.0
245973	65.0
8992	66.0
3127	67.0
60	68.0
533	69.0
3916	70.0
1535	71.0
10383	72.0
2214	73.0
11151	74.0
3690	75.0
949	76.0
7846	77.0
5878	78.0
528	79.0
81027	80.0
3111	81.0
90423	82.0
526	83.0
1311	84.0
6441	85.0
3115	86.0
23673	87.0
30835	88.0
7057	89.0
347733	90.0
64581	91.0
51606	92.0
9296	93.0
3118	94.0
6891	95.0
79659	96.0
3135	97.0
79861	98.0
3108	99.0
3685	100.0
9114	101.0
3693	102.0
7879	103.0
27035	104.0
245972	105.0
29927	106.0
3684	107.0
127124	108.0
4353	109.0
9554	110.0
51143	111.0
3122	112.0
3688	113.0
3109	114.0
5868	115.0
83547	116.0
948	117.0
23545	118.0
10382	119.0
203068	120.0
537	121.0
50617	122.0
84790	123.0
3678	124.0
527	125.0
9146	126.0
535	127.0
4688	128.0
929	129.0
10952	130.0
4689	131.0
525	132.0
715	133.0
