# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9261	1.0
5871	2.0
8569	3.0
4214	4.0
11183	5.0
4209	6.0
6198	7.0
8550	8.0
4205	9.0
9252	10.0
1432	11.0
1616	12.0
5894	13.0
5970	14.0
9064	15.0
1326	16.0
5062	17.0
5595	18.0
5599	19.0
7046	20.0
9448	21.0
4216	22.0
3725	23.0
6416	24.0
5608	25.0
8717	26.0
6199	27.0
6772	28.0
5594	29.0
5596	30.0
7043	31.0
4208	32.0
7040	33.0
9175	34.0
7042	35.0
5600	36.0
10746	37.0
5607	38.0
4294	39.0
4609	40.0
3551	41.0
2353	42.0
9020	43.0
4215	44.0
1050	45.0
6667	46.0
1147	47.0
8737	48.0
1385	49.0
5609	50.0
5879	51.0
7786	52.0
5597	53.0
6300	54.0
369	55.0
1386	56.0
7186	57.0
5604	58.0
5603	59.0
2872	60.0
4296	61.0
5606	62.0
6464	63.0
2002	64.0
4207	65.0
4149	66.0
3265	67.0
8986	68.0
4792	69.0
4790	70.0
5602	71.0
6196	72.0
673	73.0
9693	74.0
5598	75.0
4293	76.0
5601	77.0
8491	78.0
6195	79.0
11184	80.0
5605	81.0
2885	82.0
5058	83.0
6885	84.0
6197	85.0
4217	86.0
