# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
7533	1.0
6500	2.0
10971	3.0
3480	4.0
246184	5.0
113	6.0
1017	7.0
9985	8.0
898	9.0
4085	10.0
367	11.0
10734	12.0
3708	13.0
5515	14.0
4342	15.0
27330	16.0
9126	17.0
805	18.0
163688	19.0
983	20.0
6196	21.0
9232	22.0
9088	23.0
995	24.0
111	25.0
5241	26.0
63928	27.0
64506	28.0
151648	29.0
51806	30.0
991	31.0
89869	32.0
815	33.0
51433	34.0
10459	35.0
5534	36.0
26271	37.0
10393	38.0
387778	39.0
5516	40.0
196883	41.0
808	42.0
5526	43.0
8945	44.0
3479	45.0
11261	46.0
5500	47.0
8243	48.0
108	49.0
5518	50.0
5532	51.0
891	52.0
6300	53.0
9134	54.0
9748	55.0
29882	56.0
5594	57.0
5568	58.0
64682	59.0
9978	60.0
5519	61.0
6195	62.0
5613	63.0
5527	64.0
7531	65.0
107	66.0
6790	67.0
5530	68.0
112	69.0
817	70.0
8881	71.0
8454	72.0
286151	73.0
9133	74.0
8697	75.0
5525	76.0
5567	77.0
114	78.0
5501	79.0
801	80.0
3709	81.0
27127	82.0
7529	83.0
5529	84.0
5533	85.0
810	86.0
109	87.0
816	88.0
51434	89.0
5528	90.0
699	91.0
5595	92.0
51529	93.0
818	94.0
5604	95.0
245711	96.0
7534	97.0
3710	98.0
6197	99.0
7532	100.0
25847	101.0
9700	102.0
23291	103.0
29945	104.0
996	105.0
115	106.0
5566	107.0
5499	108.0
