# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9765	3.888888888888889
653	5.222222222222222
1387	6.444444444444445
269	6.5
656	6.833333333333333
5519	7.722222222222222
3398	8.38888888888889
7040	11.333333333333334
92	12.222222222222221
9372	12.833333333333334
9978	12.88888888888889
1311	16.27777777777778
3458	16.61111111111111
3625	17.555555555555557
5933	19.444444444444443
3626	19.88888888888889
7044	20.055555555555557
4089	22.5
7042	22.72222222222222
268	23.166666666666668
10637	24.333333333333332
9475	24.666666666666668
7124	24.77777777777778
353500	26.0
4838	26.166666666666668
8454	27.444444444444443
1875	27.88888888888889
4090	28.61111111111111
5308	29.5
57154	31.77777777777778
83729	32.72222222222222
659	33.0
6093	33.72222222222222
130399	36.22222222222222
4093	36.55555555555556
4091	37.0
5516	37.166666666666664
10468	39.55555555555556
1874	39.77777777777778
3400	40.55555555555556
2033	40.611111111111114
1030	41.27777777777778
6500	42.55555555555556
4087	46.77777777777778
8200	48.0
6667	48.388888888888886
6199	49.888888888888886
387	50.111111111111114
1634	50.333333333333336
4088	52.166666666666664
654	53.611111111111114
5515	53.833333333333336
90	53.888888888888886
4052	54.833333333333336
5594	55.44444444444444
4092	55.77777777777778
7060	57.05555555555556
655	57.333333333333336
5595	58.666666666666664
93	58.77777777777778
7057	58.77777777777778
8646	59.611111111111114
64750	60.27777777777778
7048	61.0
3399	61.333333333333336
7043	62.611111111111114
7046	62.77777777777778
652	63.666666666666664
5934	63.77777777777778
7027	64.72222222222223
3624	65.11111111111111
7058	65.88888888888889
3397	66.44444444444444
6198	66.72222222222223
4609	68.05555555555556
658	70.16666666666667
9241	70.72222222222223
4086	71.33333333333333
7059	72.22222222222223
5518	72.55555555555556
650	73.94444444444444
