# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
87	1.0
7097	2.0
2335	3.0
5869	4.0
3908	5.0
735	6.0
22798	7.0
1288	8.0
81	9.0
3458	10.0
5269	11.0
5747	12.0
89	13.0
3913	14.0
1286	15.0
1287	16.0
5579	17.0
1278	18.0
88	19.0
5332	20.0
2769	21.0
3586	22.0
3914	23.0
1284	24.0
3689	25.0
5970	26.0
4843	27.0
7099	28.0
3592	29.0
1280	30.0
3918	31.0
7879	32.0
1302	33.0
3909	34.0
5566	35.0
3576	36.0
1281	37.0
1301	38.0
2919	39.0
5293	40.0
5330	41.0
733	42.0
7850	43.0
5294	44.0
2767	45.0
4790	46.0
284217	47.0
1437	48.0
5272	49.0
5331	50.0
1277	51.0
5296	52.0
5568	53.0
3910	54.0
731	55.0
4583	56.0
7040	57.0
3911	58.0
2776	59.0
10319	60.0
5290	61.0
3554	62.0
5567	63.0
23533	64.0
5578	65.0
5295	66.0
5868	67.0
7124	68.0
1290	69.0
8503	70.0
3684	71.0
836	72.0
5273	73.0
6318	74.0
912	75.0
7414	76.0
107	77.0
2778	78.0
383	79.0
929	80.0
3569	81.0
384	82.0
732	83.0
3553	84.0
7042	85.0
7043	86.0
5582	87.0
1289	88.0
3593	89.0
1282	90.0
9630	91.0
23236	92.0
5275	93.0
5613	94.0
5291	95.0
3315	96.0
1511	97.0
5878	98.0
1992	99.0
50509	100.0
