Feature	Mean Rank
5894	1.0
5290	2.0
4793	3.0
1605	4.0
572	5.0
1445	6.0
4796	7.0
3707	8.0
5295	9.0
5266	10.0
23368	11.0
6655	12.0
208	13.0
4791	14.0
6464	15.0
613	16.0
4795	17.0
10000	18.0
695	19.0
6850	20.0
4792	21.0
3706	22.0
2048	23.0
930	24.0
29760	25.0
4790	26.0
2885	27.0
5267	28.0
4067	29.0
6654	30.0
5604	31.0
5605	32.0
5293	33.0
5336	34.0
5594	35.0
4794	36.0
10725	37.0
207	38.0
7409	39.0
