# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
267	1.5
143630	5.277777777777778
22824	5.444444444444445
811	5.944444444444445
1410	8.833333333333334
3305	9.722222222222221
3703	10.944444444444445
1388	11.833333333333334
7327	13.11111111111111
81567	14.11111111111111
3320	14.944444444444445
3310	15.944444444444445
23640	16.944444444444443
80331	18.11111111111111
29927	20.666666666666668
11253	21.61111111111111
3998	24.055555555555557
5034	25.166666666666668
4780	28.72222222222222
5609	29.27777777777778
5886	29.944444444444443
3300	30.333333333333332
7184	31.055555555555557
8720	32.166666666666664
10427	34.388888888888886
29978	35.611111111111114
6746	35.666666666666664
201595	35.888888888888886
9451	36.166666666666664
51465	36.22222222222222
4121	36.5
56886	38.166666666666664
55768	38.72222222222222
55829	40.611111111111114
54788	41.77777777777778
64374	42.55555555555556
5589	42.611111111111114
6747	43.388888888888886
10130	44.55555555555556
51128	44.77777777777778
23645	47.05555555555556
7321	48.0
10277	49.333333333333336
6396	49.833333333333336
9978	50.111111111111114
51619	52.166666666666664
85479	53.0
10961	53.666666666666664
56605	53.666666666666664
84447	54.0
80267	54.833333333333336
10483	56.166666666666664
10905	56.5
3304	56.666666666666664
6184	59.55555555555556
9632	61.22222222222222
5602	61.611111111111114
7323	61.72222222222222
23193	62.44444444444444
51009	63.833333333333336
5601	64.5
5887	65.22222222222223
5071	65.27777777777777
9709	67.22222222222223
10113	67.77777777777777
9532	67.77777777777777
56681	68.22222222222223
5599	68.22222222222223
10484	69.88888888888889
1603	73.22222222222223
10299	73.55555555555556
23480	74.22222222222223
581	74.72222222222223
4217	76.5
9601	77.05555555555556
10477	77.11111111111111
51360	78.5
6500	80.05555555555556
22926	80.38888888888889
5610	80.44444444444444
1965	80.44444444444444
821	80.72222222222223
7415	83.11111111111111
7186	85.5
55741	85.55555555555556
2923	86.16666666666667
80700	88.66666666666667
51726	89.66666666666667
7991	90.5
6745	91.38888888888889
10134	91.61111111111111
10273	92.38888888888889
10808	92.55555555555556
10952	96.61111111111111
79139	97.66666666666667
30001	98.38888888888889
27248	100.22222222222223
7353	100.72222222222223
573	100.72222222222223
25956	101.22222222222223
6185	101.5
9695	103.55555555555556
7466	104.33333333333333
3309	105.0
10956	105.72222222222223
8454	105.94444444444444
10970	106.16666666666667
3303	106.55555555555556
9871	107.55555555555556
79748	107.83333333333333
50613	110.0
92552	110.22222222222223
11231	111.72222222222223
23471	112.16666666666667
6238	112.44444444444444
7841	114.0
596	114.77777777777777
6748	115.27777777777777
55666	115.66666666666667
55432	115.88888888888889
5611	117.5
4287	118.66666666666667
22872	119.0
285126	121.77777777777777
1650	121.88888888888889
55176	122.83333333333333
2081	123.11111111111111
55968	124.5
9373	124.83333333333333
7322	125.05555555555556
54431	126.72222222222223
7494	126.94444444444444
7325	127.16666666666667
3301	127.33333333333333
258010	127.55555555555556
440275	127.77777777777777
7326	128.66666666666666
26270	128.88888888888889
10960	130.05555555555554
7324	130.66666666666666
3306	132.05555555555554
55757	132.44444444444446
118424	132.83333333333334
10802	133.72222222222223
7095	133.77777777777777
91319	134.94444444444446
10525	135.0
823	135.72222222222223
3337	136.16666666666666
26232	136.27777777777777
1409	136.33333333333334
824	136.72222222222223
27102	136.83333333333334
10294	138.05555555555554
57134	138.27777777777777
64215	138.33333333333334
29979	140.16666666666666
1649	140.61111111111111
6400	142.05555555555554
