# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2339	1.8333333333333333
836	3.7222222222222223
3007	6.333333333333333
598	7.166666666666667
27113	9.38888888888889
5683	9.38888888888889
63967	10.61111111111111
54205	11.0
3009	13.833333333333334
5701	17.444444444444443
5339	17.61111111111111
324	19.666666666666668
7124	20.38888888888889
1828	21.333333333333332
5694	22.444444444444443
5713	23.055555555555557
841	23.333333333333332
317	23.38888888888889
5702	23.5
331	23.61111111111111
3008	24.5
8717	26.833333333333332
5062	28.055555555555557
5747	28.444444444444443
1677	28.666666666666668
5691	28.77777777777778
843	30.0
8428	30.27777777777778
3006	30.555555555555557
7186	35.22222222222222
79658	38.666666666666664
842	39.22222222222222
6709	39.77777777777778
840	40.27777777777778
3002	40.388888888888886
118	40.72222222222222
596	42.27777777777778
8772	42.77777777777778
5685	42.833333333333336
5533	45.72222222222222
5534	46.111111111111114
5682	46.166666666666664
572	46.44444444444444
5715	48.27777777777778
9491	48.94444444444444
5708	49.22222222222222
356	49.5
1499	50.05555555555556
3837	50.111111111111114
5690	53.55555555555556
329	54.111111111111114
56616	55.27777777777778
5684	58.5
8737	59.22222222222222
5707	61.55555555555556
5692	62.388888888888886
8795	62.388888888888886
5705	62.55555555555556
207	63.0
4000	63.05555555555556
5588	64.27777777777777
140735	64.27777777777777
10018	65.05555555555556
2620	66.66666666666667
10213	67.33333333333333
28988	68.72222222222223
1829	68.77777777777777
999	68.77777777777777
4836	68.94444444444444
7082	71.22222222222223
5366	71.38888888888889
5720	71.5
5696	71.61111111111111
6093	73.05555555555556
5719	73.83333333333333
7132	76.16666666666667
839	76.5
90427	76.83333333333333
10134	77.66666666666667
5698	77.72222222222223
3005	78.0
51765	78.83333333333333
7027	79.33333333333333
8837	79.77777777777777
5693	80.27777777777777
5717	80.27777777777777
660	81.22222222222223
1676	83.16666666666667
3836	84.55555555555556
9414	84.77777777777777
5580	87.66666666666667
355	88.44444444444444
637	89.0
1832	89.94444444444444
5695	91.05555555555556
4137	91.44444444444444
5704	91.5
5317	91.77777777777777
7529	92.27777777777777
2934	94.16666666666667
5689	94.22222222222223
5709	95.22222222222223
7431	95.5
5716	95.72222222222223
5711	96.16666666666667
3024	97.16666666666667
5699	97.72222222222223
4001	98.27777777777777
9861	99.11111111111111
22985	100.11111111111111
5688	100.72222222222223
581	101.0
1869	102.22222222222223
8743	103.61111111111111
1830	103.83333333333333
5686	104.88888888888889
5599	107.05555555555556
5714	107.11111111111111
5710	108.77777777777777
10197	110.22222222222223
