# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
8685	1.55
112714	2.95
4688	6.3
78989	7.8
821	7.85
9114	9.1
11151	9.65
30835	10.55
948	12.05
3109	12.55
338382	12.7
3127	12.9
3684	13.15
3920	14.8
200576	19.55
1780	19.7
534	20.5
51606	20.95
347733	21.45
1778	24.1
535	25.0
10382	27.25
23673	28.7
22925	29.0
81027	33.75
7879	34.5
29927	35.55
9103	35.95
4973	36.05
23545	37.05
56604	38.6
7060	39.85
127124	39.95
5869	40.6
4842	40.65
2213	41.35
2212	41.65
10332	43.9
3119	45.2
2214	45.55
1514	47.2
79861	47.7
9146	47.75
51382	48.1
527	48.7
7058	49.25
55176	49.85
84790	50.9
2209	51.6
50617	52.0
203068	52.1
528	52.85
3690	52.95
3115	54.35
1520	56.2
7099	56.4
60	56.75
4353	57.6
5868	60.05
929	61.5
10383	61.55
71	63.5
6441	63.85
3678	65.1
9902	65.25
7280	65.4
8992	66.7
79659	68.2
3118	70.6
10381	71.2
245973	71.7
10333	74.1
1536	74.2
718	75.0
5879	75.95
4074	79.35
3673	81.55
10952	82.75
1311	83.55
3105	84.2
4689	84.6
50508	85.5
347688	86.65
525	86.8
9554	87.7
53407	89.35
6891	89.4
533	90.8
3126	91.6
3123	92.2
3688	92.5
811	93.7
3133	94.6
4481	95.25
1535	96.1
3134	96.65
155066	97.25
3112	98.75
83547	98.95
23480	99.8
9341	100.35
8417	102.5
529	104.75
10312	104.85
245972	105.25
7057	106.5
949	106.8
3106	106.8
3125	109.05
715	109.35
7059	110.6
64581	110.85
523	112.0
90423	112.0
537	112.15
3117	112.7
5289	115.3
27035	115.75
2204	116.0
3108	116.55
3689	117.85
5878	118.45
3916	118.9
3135	118.95
653509	121.95
4360	121.95
3111	122.45
1781	122.7
8411	122.85
3122	123.8
51143	125.0
3685	125.4
3107	125.85
652614	127.2
4153	127.75
7097	127.9
2215	128.0
51807	128.3
9550	128.85
3113	129.75
113457	130.05
7278	131.05
414308	131.9
6890	134.35
3693	135.15
526	135.2
7277	136.45
84617	136.95
81035	137.45
9296	138.5
7846	138.7
7037	139.6
1783	141.8
10376	148.0
