# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9641	2.1
3551	2.15
5518	4.8
5605	4.95
51284	7.6
466	9.95
59307	10.6
5602	12.4
8517	14.25
1675	14.4
6196	15.1
4064	15.35
713	16.1
148022	16.4
714	16.65
712	20.0
1846	20.1
51135	20.3
5519	21.5
5604	23.55
7189	23.7
7098	24.2
54106	24.6
81793	25.6
3654	27.35
1432	29.35
6197	29.55
729	30.5
3725	30.7
9450	32.6
5606	33.0
2002	33.15
7096	33.85
10333	34.35
4790	36.3
735	37.0
7099	37.35
5601	38.95
9261	42.1
5648	44.1
717	45.1
51311	45.4
23118	47.4
4792	47.6
7314	47.65
3661	48.5
731	48.6
718	50.7
5594	51.4
29110	53.45
2353	54.1
23643	55.55
5970	55.95
8737	57.3
6195	57.95
727	58.8
51295	58.8
6416	58.85
5608	59.6
7097	60.95
730	61.1
1849	62.35
733	63.1
1385	64.0
7100	65.5
3665	67.15
716	67.2
5600	68.05
257397	68.4
5515	69.0
10747	70.4
114609	71.4
5289	71.8
720	72.1
629	72.15
1848	73.55
4214	75.85
4205	78.15
9252	78.25
4153	79.65
3929	79.95
10454	80.95
5599	81.75
715	81.9
929	81.95
1386	82.35
11035	82.6
8411	84.55
64145	84.85
5528	85.8
732	86.05
1147	86.45
1845	86.7
4791	87.95
6885	89.1
5516	89.85
4208	90.1
11213	90.2
4793	91.8
5598	92.2
5609	94.55
5595	94.6
353376	95.45
4615	96.05
7867	96.55
30849	97.4
