# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
221472	1.0
27018	2.0
572	3.0
10451	4.0
5924	5.0
7204	6.0
23263	7.0
50650	8.0
83464	9.0
9459	10.0
57580	11.0
23229	12.0
835	13.0
11214	14.0
8874	15.0
7531	16.0
84033	17.0
8878	18.0
6453	19.0
1894	20.0
23365	21.0
5663	22.0
7074	23.0
9828	24.0
10018	25.0
23421	26.0
5923	27.0
55851	28.0
8997	29.0
64857	30.0
9181	31.0
89846	32.0
50649	33.0
6655	34.0
5879	35.0
5599	36.0
393	37.0
23370	38.0
2245	39.0
4803	40.0
4804	41.0
7189	42.0
9500	43.0
6654	44.0
5664	45.0
7314	46.0
4168	47.0
26230	48.0
29	49.0
7409	50.0
121512	51.0
9826	52.0
7410	53.0
27237	54.0
836	55.0
23385	56.0
25791	57.0
57449	58.0
51107	59.0
26574	60.0
