# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5894	1.6666666666666667
1385	6.444444444444445
8911	6.944444444444445
6712	7.166666666666667
1298	7.722222222222222
6900	8.833333333333334
784	8.88888888888889
64096	9.61111111111111
1285	9.88888888888889
131873	11.61111111111111
6710	12.11111111111111
375790	14.0
779	15.277777777777779
1299	15.444444444444445
57731	15.777777777777779
775	18.11111111111111
1463	21.61111111111111
8128	21.833333333333332
5623	22.22222222222222
1291	22.72222222222222
778	23.77777777777778
4893	24.055555555555557
5594	26.11111111111111
5786	27.61111111111111
4684	27.61111111111111
6654	28.666666666666668
5747	29.333333333333332
6709	29.444444444444443
785	32.44444444444444
2675	32.888888888888886
1287	32.94444444444444
9048	33.94444444444444
783	35.77777777777778
2885	35.833333333333336
5621	35.888888888888886
7903	36.44444444444444
1292	36.94444444444444
5605	37.833333333333336
3845	38.166666666666664
1281	39.94444444444444
1280	40.666666666666664
1282	40.888888888888886
51332	41.05555555555556
1286	42.77777777777778
256076	43.55555555555556
5595	43.666666666666664
6714	45.166666666666664
9252	46.55555555555556
6708	48.333333333333336
1297	48.611111111111114
8912	50.333333333333336
782	50.666666666666664
4902	50.888888888888886
1278	51.388888888888886
776	51.888888888888886
8913	52.77777777777778
2668	54.888888888888886
2534	54.94444444444444
2674	55.333333333333336
3265	55.333333333333336
6711	55.55555555555556
7529	57.27777777777778
1284	59.0
2260	59.0
1277	59.05555555555556
1293	59.333333333333336
1290	61.166666666666664
1289	62.333333333333336
