Feature	Mean Rank
1594	8.1
4128	8.1
54578	9.0
340665	9.3
1586	9.5
54576	9.8
1544	12.2
10941	13.7
124	14.8
1562	16.4
2940	17.2
84532	18.6
54905	19.5
2327	21.1
2937	21.3
1577	22.9
1580	23.5
4837	24.2
1559	27.5
1585	28.1
4258	28.6
10249	30.0
1584	30.7
6820	30.8
27284	31.3
2949	38.7
221357	38.8
2944	39.4
125	39.9
57834	40.0
2328	40.7
1545	40.7
7363	41.0
4144	41.6
7367	41.8
116285	42.3
4259	42.8
130	43.1
54657	45.1
4129	46.7
1593	47.0
1592	49.0
1591	49.2
1571	49.5
56603	51.0
9	51.3
1589	52.1
4257	54.7
6817	55.0
1548	56.9
1565	57.4
7358	58.6
131	58.6
54498	59.5
1543	59.6
7364	60.7
7366	60.9
54658	61.5
2938	61.6
113612	62.3
6818	63.0
2941	63.5
27430	63.7
1558	64.6
64816	64.7
4143	66.1
6916	66.3
1582	66.7
1595	67.8
1576	71.5
1581	71.6
10	72.0
4051	74.5
23169	74.8
5740	75.0
11283	76.5
6783	77.1
2939	77.2
51302	77.7
66002	78.2
10720	78.5
54579	80.7
5743	81.7
6799	82.5
1572	82.5
120227	83.5
7365	84.4
54577	85.6
2326	86.5
1583	87.6
54490	89.2
29785	89.4
7172	89.5
127	89.8
1553	90.3
10858	90.6
1557	91.3
1588	91.5
1555	92.2
1551	92.3
348158	92.3
27233	93.1
7360	93.3
8529	93.3
119391	94.5
55902	95.2
6819	96.1
191	96.2
54600	96.6
2948	97.8
9420	98.8
217	99.0
9446	99.1
1312	100.8
1579	102.1
445329	102.2
2730	102.4
216	103.7
6822	103.9
2950	106.4
25830	106.7
5742	107.3
126	110.3
54659	112.1
1573	114.8
2729	115.3
4548	117.4
