Feature	Mean Rank
8662	3.9
8666	4.1
6231	5.6
6154	8.9
6161	11.5
1936	12.0
6205	12.1
8664	13.2
6167	13.8
1981	14.4
6210	14.8
1977	15.5
1915	15.8
6158	19.1
6146	20.7
6165	22.6
4736	23.5
1974	24.8
6169	28.9
6173	29.0
6193	29.1
8893	30.0
1938	30.7
8668	31.1
9045	31.9
1965	32.0
1978	34.0
6187	34.8
3921	36.2
6229	36.5
6160	36.9
6206	37.3
8892	37.9
6137	38.2
6168	39.2
8894	41.5
8890	42.9
9349	43.3
6201	43.8
8669	44.1
6144	45.3
6157	46.4
6171	49.7
1937	50.8
6155	52.3
23521	53.3
1975	53.6
6125	55.5
6230	55.6
6128	56.1
6130	57.1
6134	58.7
6156	58.9
6228	60.0
7458	60.4
6170	61.2
6233	61.8
6139	62.0
6235	62.8
6232	63.2
6136	63.3
1983	63.4
23708	66.9
6123	67.2
6218	67.7
6209	67.8
6122	67.9
6142	69.1
6192	71.0
6203	73.1
6204	73.4
6222	74.7
6152	75.1
6188	75.7
6176	76.0
6135	76.1
6191	76.2
51121	76.5
2107	77.3
8661	77.4
6132	77.6
6129	78.0
7311	78.1
6208	79.0
6227	79.9
8667	80.5
25873	81.6
6141	81.8
6124	81.9
1973	82.4
1933	82.9
11224	83.5
6147	83.8
3646	83.9
1964	84.7
2197	86.2
8663	87.0
26986	87.3
6133	89.0
9669	90.1
6175	90.3
1967	90.3
6234	90.5
6159	91.5
1968	92.7
6224	93.4
6181	94.5
6217	95.5
6189	96.4
6164	96.6
6143	96.7
6194	97.0
8665	97.3
6138	100.9
6207	102.7
6223	104.1
27335	107.3
