Feature	Mean Rank
1445	1.0
3551	2.2
1432	4.9
1729	5.2
10163	7.4
10092	8.9
64127	9.8
1399	10.2
5602	11.3
4790	11.4
8517	13.7
25	14.7
391	16.8
3576	17.4
10093	18.3
5879	19.8
3678	22.1
5594	24.3
4792	25.3
6300	26.0
8936	26.1
960	27.5
9474	28.4
23291	28.8
10094	29.3
10459	29.3
9844	29.7
345456	30.8
7454	31.4
5595	32.2
60	32.5
1147	32.9
1398	33.5
5599	34.0
3688	35.5
998	38.9
71	39.5
7307	39.6
81873	40.1
1793	40.4
5600	40.5
6093	41.2
5601	41.8
10109	42.4
8767	42.7
10392	42.7
10552	43.7
5216	44.3
10095	44.3
9475	45.7
7414	46.1
5970	46.8
7322	46.9
3059	47.1
375189	47.2
5603	47.9
4793	48.3
8976	48.8
653888	49.6
2017	53.7
8945	53.9
5217	56.3
