Feature	Mean Rank
4926	3.3
7840	7.6
79172	8.6
91687	9.5
348235	11.0
4173	13.6
10926	15.2
993	16.4
4331	16.4
902	21.1
332	22.0
1026	22.1
1454	24.7
10735	25.5
1869	26.0
22995	26.4
898	27.7
10213	28.7
5518	29.1
1778	29.4
79959	30.9
51433	34.1
5717	36.5
5424	37.8
81930	38.8
5714	39.8
983	40.4
6119	41.7
1062	42.4
9183	43.8
22981	44.6
10426	47.7
5527	53.4
9814	53.9
5684	54.0
991	54.2
64682	55.7
10274	56.0
4957	56.2
22897	56.7
5525	58.3
701	58.6
55755	59.0
595	59.2
114791	62.7
1019	62.8
23421	63.6
5982	65.2
5347	65.5
151648	66.7
4998	68.0
55388	69.7
5519	71.2
79923	71.5
5001	71.6
5460	73.7
10714	74.3
9702	75.1
29882	75.2
10382	75.5
8317	76.0
378708	76.3
8379	76.5
9662	78.3
6117	79.9
5682	81.2
1022	82.6
64105	83.9
5702	87.7
1017	88.3
95681	88.5
4174	88.7
7298	90.0
996	90.2
5707	90.4
8243	91.5
55055	93.0
1058	93.8
5985	93.9
8318	94.0
80776	95.0
5425	98.2
51659	99.4
6241	99.6
5885	102.1
3619	102.2
10726	102.4
894	102.7
29935	103.5
11258	107.5
1163	107.7
5689	108.4
5692	109.1
81929	109.4
54820	110.8
2237	112.1
7321	112.9
5983	113.3
10383	113.6
1719	114.0
699	116.8
26271	117.2
11116	117.9
5691	118.3
79682	118.4
10844	119.9
4175	120.2
1453	120.6
79023	121.3
348995	121.7
25909	122.5
4085	123.7
7532	124.3
10806	124.5
5903	124.7
1060	126.6
85378	126.8
83540	127.2
79019	127.6
6502	128.0
4171	128.8
401541	128.9
11190	129.5
55125	130.6
5686	131.8
10393	132.2
5048	132.9
55839	133.1
11004	133.8
6232	135.9
79902	136.7
1781	138.6
57405	141.0
3978	141.3
5711	141.7
8655	143.9
79003	144.0
55920	144.9
1069	145.6
80321	145.8
10121	146.4
5905	146.4
5566	147.0
5984	147.2
896	148.8
9861	149.4
5690	149.8
6500	150.9
5558	151.9
23649	152.8
5718	153.9
23279	153.9
9491	154.3
147841	154.3
11065	156.6
8881	160.1
84296	160.8
5704	162.1
8697	162.5
8481	162.9
8900	163.9
5422	165.2
3796	166.4
5715	166.8
5694	168.1
54821	168.4
27229	169.5
1021	169.7
5516	173.0
10540	173.4
203068	173.7
9126	174.0
5693	174.8
4928	175.3
1763	175.5
9738	175.7
51529	176.7
54908	178.2
8454	178.6
7277	179.0
9793	179.7
57122	181.9
1875	184.9
995	186.5
79980	186.7
9133	187.4
8636	188.0
5981	188.1
9985	188.2
64946	188.4
10142	192.0
2491	192.1
5696	193.3
7324	194.0
55746	194.9
1874	194.9
7283	196.2
51343	196.8
23594	197.4
57082	199.5
5710	199.8
5528	202.3
80254	202.4
81620	202.7
5577	204.4
5721	206.7
5685	207.4
990	207.7
1639	208.0
5515	208.4
151246	208.8
984	209.2
5716	209.2
9735	209.6
9088	210.3
23595	210.8
55143	211.1
80152	211.1
23332	211.2
84643	211.3
8556	212.0
55166	212.3
5000	212.5
51053	212.6
11243	213.6
994	213.8
891	214.1
7514	215.1
5925	215.6
5698	217.5
6657	218.6
81565	218.9
7084	219.8
6249	220.5
57551	220.5
3320	220.9
9184	222.2
9212	222.6
25936	223.5
9837	224.8
5426	225.1
6118	225.3
5116	226.4
10733	227.0
1870	227.6
10403	228.6
5526	229.7
9493	230.6
10197	231.2
64689	231.2
5701	231.8
6790	232.4
5557	233.5
7027	233.8
55142	234.5
7531	234.6
5688	234.8
1871	235.0
22994	235.9
220134	236.2
84515	240.2
5501	240.4
121441	241.9
5427	242.3
5713	242.9
8945	244.4
5683	244.7
4751	244.9
7846	246.1
5709	246.1
27175	246.5
51434	246.5
5111	246.5
7314	247.0
9134	248.4
9232	248.4
5705	248.7
80184	248.9
5700	249.0
55835	249.7
5706	250.1
23122	250.9
11130	251.4
10112	253.0
11064	253.5
57804	254.1
5708	254.2
4172	254.7
5720	255.4
29945	257.1
5719	258.1
4176	258.6
4999	258.8
246184	260.9
1063	264.6
5695	264.6
7465	266.9
5687	269.6
55722	270.3
22919	270.8
5108	272.2
890	273.0
5699	273.8
