Feature	Mean Rank
1435	2.5
3568	4.5
3562	6.3
3563	6.6
3127	9.7
920	11.8
948	11.8
2815	13.3
3569	13.3
3684	15.0
4311	15.5
945	15.7
3565	15.9
3567	17.0
914	17.2
7124	17.4
3674	19.9
2208	20.1
3589	22.4
917	22.4
913	24.9
2057	26.1
3559	26.5
933	27.3
3590	27.9
7850	28.4
911	30.7
2812	33.8
925	35.0
2209	35.9
290	36.3
3125	37.2
931	37.8
3575	38.4
912	39.4
929	41.9
952	42.6
916	42.6
1438	43.0
1791	43.3
2814	43.5
1378	44.4
3815	45.0
951	46.2
3690	46.3
1441	46.8
921	47.1
947	48.2
960	48.5
2322	49.5
3678	49.9
2993	50.9
924	51.4
1380	51.8
3122	52.8
928	53.7
3126	54.2
909	55.6
3123	56.8
3566	58.3
7066	60.1
3552	61.6
1437	62.2
910	62.7
3676	63.5
3581	63.8
7173	64.2
915	64.4
2056	65.5
1436	65.7
3655	66.3
1440	67.1
1604	68.0
926	69.1
2811	69.7
3675	70.0
3672	70.3
3574	70.5
3554	71.1
4254	71.8
3570	72.2
2323	72.9
966	72.9
3673	73.3
7037	75.4
930	77.3
3553	78.2
