Feature	Mean Rank
50832	3.0
5568	3.9
259296	5.5
259295	5.5
50837	8.1
50836	10.7
5567	13.8
774	14.3
346562	14.6
338398	15.5
3745	15.6
6337	15.8
112	16.1
2778	16.2
2784	16.6
50838	18.3
259294	20.6
5330	21.1
2914	21.7
259287	24.1
50835	24.2
2782	24.6
773	25.5
50834	27.3
80834	27.5
114	28.4
259286	28.9
259291	28.9
259292	30.2
5613	30.5
50833	30.9
54429	31.5
259289	31.5
5726	31.8
5566	34.5
50839	34.7
259290	35.0
50831	35.2
29850	36.4
50840	36.8
353164	37.3
2785	38.8
40	39.1
83756	39.1
3710	39.4
259285	39.8
5136	39.9
80835	40.2
6340	41.9
196883	41.9
51764	42.6
6338	42.7
