Feature	Mean Rank
8611	3.9
3990	3.9
346606	4.6
26007	7.7
11343	8.8
119548	8.8
1606	9.1
9388	11.1
129642	11.6
5406	11.8
2710	15.4
84649	16.1
150763	16.9
223	17.4
57678	18.4
9162	19.1
253558	19.2
137964	19.2
4023	20.2
219	20.3
231	23.1
8513	23.5
84803	23.6
10327	24.8
5407	25.4
8525	26.6
501	26.8
56894	28.9
154141	29.4
8527	29.5
2717	30.1
1607	30.5
8694	30.9
224	34.2
56895	34.6
1608	34.9
160851	35.0
80339	36.2
5408	37.3
8612	38.6
132158	39.1
10554	39.1
55750	39.6
8526	40.1
8613	40.3
2712	41.6
1609	41.6
217	41.7
1056	42.2
10555	42.3
