Feature	Mean Rank
8685	1.1
112714	3.5
11151	7.5
78989	8.7
821	9.2
4688	10.1
3920	10.1
948	10.3
9114	12.5
3127	13.4
3109	13.9
338382	14.6
3684	16.3
30835	16.5
1780	23.2
1778	23.7
347733	23.9
200576	24.8
51606	25.5
534	27.9
23673	28.3
535	35.3
10382	36.0
81027	37.3
22925	38.1
7060	38.6
127124	39.3
29927	39.7
2212	40.4
5869	41.2
9103	42.9
23545	43.0
2213	43.1
3119	43.3
56604	43.8
4973	43.8
7879	44.0
9146	44.8
1514	46.2
51382	48.2
2214	50.4
4842	50.8
60	51.6
7099	53.8
50617	54.5
203068	54.9
3690	54.9
527	55.5
79861	56.2
84790	56.9
3115	57.0
55176	57.4
1520	58.7
528	59.3
7058	60.0
5868	60.1
4353	60.8
10332	60.9
2209	61.0
71	63.2
6441	63.7
10383	63.9
3678	64.4
929	65.1
8992	67.4
10381	69.5
79659	71.8
718	74.2
7280	74.7
1536	75.1
245973	76.6
5879	77.0
3118	77.4
10952	78.4
9902	79.2
10333	79.4
4074	80.3
3673	84.3
50508	85.3
3105	85.9
1311	86.2
525	87.6
4689	88.0
53407	88.7
533	90.0
4481	91.2
347688	91.4
3688	91.6
6891	92.1
23480	92.9
8417	93.0
9554	95.5
3134	96.0
3123	96.0
83547	96.8
811	97.1
1535	97.4
155066	97.4
3126	97.8
5289	99.3
27035	102.1
3112	102.5
7059	102.8
245972	103.3
3133	104.6
8411	104.8
3125	105.3
3106	105.5
10312	105.7
715	106.1
64581	106.3
9341	107.0
7057	107.0
90423	107.9
529	108.9
949	109.7
537	109.9
523	110.3
653509	110.9
4360	111.2
2204	112.3
414308	113.4
51143	113.8
3107	114.1
7097	115.5
3117	116.5
3111	117.3
3113	117.5
3916	117.6
3108	117.8
3693	118.1
3135	118.5
2215	118.8
84617	119.8
51807	121.3
3685	121.3
7278	121.5
5878	122.5
652614	123.1
1781	123.2
113457	123.3
3122	123.4
9550	124.3
3689	125.1
4153	126.8
6890	128.3
7846	130.5
7277	130.5
9296	131.9
1783	132.6
526	134.3
81035	134.6
7037	138.0
10376	144.2
