Feature	Mean Rank
129642	5.0
11313	5.7
10423	8.1
8443	11.1
56994	13.7
150763	13.9
9468	14.2
23171	14.3
5338	14.7
1608	15.8
5320	16.7
9791	17.0
1606	18.2
123745	18.6
79143	22.5
54675	23.6
84803	24.5
8611	24.9
10908	26.0
2820	27.7
5322	27.7
1040	28.2
254531	28.3
54947	28.6
85465	29.8
5321	30.3
56894	30.8
5337	30.9
64600	31.0
154141	33.8
8525	33.9
8398	34.6
5319	35.4
10162	35.6
1120	35.9
50487	36.0
10390	36.1
1119	36.2
57678	36.6
8681	37.8
137964	40.7
8612	42.1
81490	42.3
253558	44.7
9162	44.9
1607	45.5
8527	46.9
10434	48.3
8760	49.6
160851	50.1
5833	52.4
5130	52.6
9489	53.7
10400	54.0
8613	54.5
10554	55.1
81579	55.5
10555	56.5
26279	56.6
9926	58.4
2819	58.6
56895	59.0
56985	59.4
55500	59.8
43	59.9
8526	60.6
3931	60.9
79888	61.3
23761	61.4
6901	62.5
1103	62.5
391013	62.7
84647	63.0
1609	64.0
151056	64.3
30814	64.6
8399	64.8
55224	66.2
23659	68.1
375775	69.6
162466	69.7
