Feature	Mean Rank
84701	5.2
56901	6.5
4718	7.2
4711	10.6
2904	11.1
1349	11.2
824	13.1
4723	14.5
489	14.8
4023	15.9
2597	17.4
2905	19.9
518	20.7
22926	20.9
4311	22.4
1346	24.0
4698	24.1
3416	24.4
1327	25.4
5331	26.3
10476	26.6
487	27.3
322	27.3
7384	29.4
348	30.4
513	30.8
506	30.9
355	34.2
4704	35.2
63928	36.1
6392	40.1
4842	40.2
4137	40.3
125965	41.0
776	41.3
7124	41.6
7381	43.2
5532	43.3
4694	43.6
11261	44.2
7388	45.0
5594	45.5
2903	46.0
778	46.2
522	47.4
1350	51.3
6868	51.5
163688	53.4
5530	54.5
29796	54.7
440567	55.0
4731	56.1
4714	56.2
5535	56.6
6622	57.4
4709	59.2
1345	59.8
5663	63.1
1337	63.8
2081	64.0
23236	64.1
841	64.8
9451	67.5
4728	67.9
1340	68.2
637	70.9
6389	70.9
55967	71.8
1347	71.9
4710	75.1
801	76.1
1351	77.0
779	78.4
341947	78.9
23621	81.3
6391	81.8
317	84.2
4707	84.6
2776	85.4
4726	85.5
509	86.0
4697	86.8
2906	87.1
8851	87.4
572	87.4
7385	87.8
840	88.3
842	90.2
4702	90.5
23385	91.1
515	93.4
4712	94.9
4706	95.5
4724	95.9
25825	96.6
10975	97.0
3708	97.3
4716	97.3
805	100.6
5595	101.3
7132	101.7
8883	103.3
4696	103.4
170712	103.4
3710	104.3
1339	105.1
775	106.1
4720	106.7
4708	106.7
823	106.8
514	107.2
351	107.5
4705	108.3
836	110.5
4719	110.7
51806	111.8
3028	111.8
4035	112.2
9377	112.5
4717	112.8
5332	113.2
1020	113.9
2902	115.4
5533	116.7
6263	117.9
54205	118.7
6390	121.3
488	122.1
2932	123.0
5330	123.1
1329	123.7
5664	124.8
539	124.9
27089	125.6
55851	126.1
51107	126.2
3709	126.4
516	127.2
1537	127.4
102	128.0
3553	129.5
517	130.6
54539	130.7
810	131.8
51079	132.5
5534	133.6
4713	133.7
8772	134.6
374291	134.8
7386	135.5
808	135.8
498	135.8
4701	137.1
126328	137.3
4725	139.5
4729	139.7
4722	144.1
