Feature	Mean Rank
6443	2.9
3691	5.3
3728	7.9
6262	9.0
1000	11.6
3679	12.4
59283	12.5
88	13.7
778	17.1
6932	18.5
1674	19.8
3680	20.3
10369	20.5
785	20.8
776	23.2
786	23.5
60	23.6
6445	24.2
784	24.4
93589	24.4
3690	24.7
4000	25.2
1832	26.3
83439	26.5
59285	26.8
59284	27.1
9254	27.5
1605	28.9
3674	30.7
6442	31.3
55799	31.6
71	33.5
6934	34.7
3908	34.8
488	35.3
1496	36.4
3695	37.6
8516	38.0
1495	38.6
22801	39.5
3675	42.5
2697	43.3
3688	44.0
3673	45.6
1824	46.5
3672	46.6
3693	46.9
27092	47.2
10368	47.5
781	47.7
6444	48.6
3655	48.7
87	49.1
81	49.3
775	49.3
29119	49.4
1829	49.6
6546	49.7
783	50.1
782	53.6
27091	53.9
3676	55.4
3694	57.3
8515	58.1
51176	58.5
779	58.6
1499	59.4
89	60.4
3678	61.5
1756	62.4
3685	64.2
5318	64.6
3696	66.3
2010	68.6
