Feature	Mean Rank
79172	3.1
348235	3.5
91687	4.5
5518	5.0
991	7.9
332	10.4
10735	12.7
5905	16.8
5527	17.1
1062	17.4
6232	17.6
8379	19.3
81930	19.4
151648	21.0
9183	21.8
79023	22.0
23421	22.1
10726	23.2
64105	23.5
10274	25.6
5347	25.8
5525	26.0
701	27.4
5885	28.3
699	29.4
57082	30.4
8243	31.3
79019	33.0
80776	34.3
378708	35.1
5519	35.8
79682	36.3
5048	37.0
1058	37.2
81929	37.6
348995	37.7
401541	38.0
3619	38.4
55055	39.5
79902	39.8
5903	41.2
4085	41.5
54820	43.4
147841	43.8
1060	46.7
55839	47.3
9212	47.5
79003	48.2
55746	49.7
55920	50.3
83540	50.5
25909	50.6
9126	51.2
9793	53.5
79980	54.4
23279	54.7
11004	54.9
80152	56.6
11243	58.2
3796	59.3
220134	60.5
84643	61.7
81565	62.5
23332	62.7
7514	62.8
9985	63.4
57122	63.4
2491	64.2
5516	64.4
54908	65.6
9735	65.7
54821	67.0
5515	67.1
57405	67.8
5526	67.8
55166	69.3
10403	70.4
57551	71.2
5501	71.7
1063	72.0
23122	72.9
11130	74.7
64946	75.1
5528	75.7
55143	76.5
4928	77.6
151246	82.0
9184	82.3
22919	84.0
25936	84.1
6249	84.2
