Feature	Mean Rank
59340	2.6
2833	4.9
4987	5.2
108	9.6
187	9.9
1268	9.9
1234	13.4
8811	14.7
6368	15.6
1901	16.4
2832	17.5
2587	18.8
3355	19.8
10681	23.4
5733	25.7
728	26.7
10803	27.7
150	28.4
4988	30.6
5196	30.8
3579	31.2
10563	32.3
6364	35.9
2784	37.6
256933	37.8
3577	38.1
4543	38.2
623	41.0
2783	41.1
6372	41.5
1233	42.6
5443	42.7
1814	43.2
2919	45.4
186	46.0
59345	46.3
5539	47.7
4544	47.9
50865	48.0
9170	48.7
64805	48.9
4886	49.0
6366	50.8
6010	51.2
140	51.7
3576	52.3
1235	52.4
10663	52.4
2770	54.7
6363	55.2
94235	55.8
6360	58.8
643	60.6
1129	60.7
9568	61.7
8862	62.3
2840	65.0
8843	65.6
6352	65.8
2652	66.2
6753	67.6
2788	70.8
3352	71.3
1232	71.4
6754	72.4
4986	73.7
51083	75.6
1813	76.3
2920	76.7
11255	78.0
1902	79.0
3354	80.4
4889	81.2
114	81.5
9290	82.4
3350	84.1
2359	84.8
9294	85.5
53829	85.5
4887	85.8
8484	86.5
7852	88.5
56477	89.3
624	89.8
1237	90.8
611	92.8
2787	95.1
2841	96.2
4985	98.0
2781	98.1
5473	98.2
183	98.5
55811	98.6
57007	98.7
165140	99.1
109	99.3
338442	100.6
1236	100.7
2358	101.7
6755	102.0
9934	102.7
55970	102.9
2792	103.1
112	103.5
3827	103.7
2779	104.0
6387	104.9
2785	105.2
2852	106.3
1903	107.1
6370	107.6
51289	108.5
2780	108.6
727	108.9
134	109.0
5697	111.6
2782	111.8
3361	113.9
2791	114.1
5540	114.7
10022	115.3
10692	115.6
5368	115.8
1815	117.5
2921	117.7
2790	118.2
1230	118.5
2357	120.2
6373	121.1
4852	121.5
719	123.8
5173	125.2
117579	125.8
5956	128.6
2550	128.8
10850	129.9
54331	130.8
6374	131.1
2793	132.0
1269	132.4
152	132.7
3351	132.9
2771	133.2
11251	133.3
2831	134.0
58191	134.1
5179	134.3
196883	134.4
846	135.4
2773	135.7
23596	136.3
5995	136.9
221391	139.5
151	140.0
53637	140.2
115	141.0
339403	141.4
2786	141.5
1132	141.7
6752	142.1
718	142.4
23566	142.4
5030	142.4
51764	142.5
107	144.5
111	145.1
6751	145.3
301	147.2
3627	148.0
113	148.3
2826	149.4
4283	149.9
8698	150.5
6750	152.2
