Feature	Mean Rank
2833	2.1
3562	4.7
1435	9.5
3563	10.0
3568	13.3
3441	13.4
6375	13.8
8600	16.6
5154	16.7
3556	19.2
8744	19.4
1234	21.0
5155	21.9
55801	21.9
658	23.0
10803	23.9
6364	25.1
6358	25.9
3577	27.3
3579	27.7
650	29.5
3976	30.7
3561	32.5
3567	34.6
7133	34.7
3593	35.9
3590	37.4
3569	37.9
10344	37.9
5196	38.9
3559	43.2
1896	44.6
5617	45.0
3952	46.4
6368	47.9
3595	52.3
7124	52.8
6356	52.8
3953	53.4
80301	54.1
6357	54.1
3456	54.3
5197	56.3
7042	57.5
6366	58.1
657	59.0
10663	60.3
3565	61.0
2690	62.0
1271	63.7
3597	65.4
11009	65.5
4982	66.4
3451	68.0
1270	68.8
3575	70.1
6367	70.3
5618	70.6
3560	71.4
3082	72.2
6355	73.7
6363	73.8
2689	73.9
3443	74.5
3576	74.7
282618	75.3
3589	76.4
7423	77.1
1439	77.9
2277	78.0
3977	78.7
3626	79.5
3624	79.7
3452	84.4
10563	88.1
3446	91.1
608	91.6
4049	92.2
6360	92.5
1950	92.7
56034	95.1
7046	95.8
85480	99.1
2920	101.1
7292	101.8
7850	102.4
8792	103.3
8764	103.4
7043	104.2
3605	104.5
3458	106.6
8807	107.0
3581	108.8
3449	109.2
7424	109.9
64806	110.0
23529	110.1
57007	111.2
90	113.0
2688	113.1
3604	113.4
659	114.3
3445	114.6
4352	115.8
3459	116.5
7852	116.6
8793	117.1
8794	117.4
10673	118.8
1233	119.5
6352	119.5
3467	119.7
2057	119.8
6374	121.6
8809	122.2
56832	122.2
1438	123.8
4804	124.4
53833	124.5
56477	126.6
8795	128.5
53832	128.8
4050	130.2
3442	130.5
10850	130.9
8742	131.2
3791	133.0
3601	133.0
655	135.1
338376	135.3
643	135.3
355	138.4
6361	138.6
5473	138.8
7132	139.8
2919	139.8
282616	140.1
50616	140.2
2056	141.0
5159	142.5
1235	142.5
58191	142.7
3439	142.9
3444	142.9
3606	143.2
8771	144.4
2321	144.5
4233	147.2
23495	150.2
59067	150.7
116379	152.7
3592	154.1
9560	156.8
958	157.0
115650	157.7
51561	159.4
6372	164.3
8784	164.7
3454	165.1
83729	165.7
7040	165.9
6349	166.9
6362	168.5
50615	169.6
2829	170.2
8718	171.1
3460	172.7
1237	173.0
414062	174.3
3552	175.4
58985	175.5
1524	175.6
163702	175.6
64109	175.7
8797	175.9
7173	176.1
269	176.4
10913	177.1
7422	177.6
6387	178.5
60401	179.3
8200	180.2
3578	180.8
9547	181.5
3627	182.5
92	182.6
1236	182.7
149233	183.6
6846	184.5
268	185.1
6346	186.4
3815	186.5
970	186.5
8995	186.8
3558	186.8
9180	187.3
6348	189.3
6376	189.6
6347	190.0
3596	191.0
356	192.4
27242	192.9
1489	194.1
6354	194.1
55540	194.6
3447	194.7
27190	194.8
93	197.1
1436	197.3
1230	197.8
2921	198.1
282617	199.0
959	199.8
3440	200.1
944	200.2
84957	201.9
91	202.1
8740	202.3
1440	202.4
3594	203.5
3574	204.0
3625	204.4
1441	204.7
9966	204.7
8741	205.4
6369	205.9
3448	206.0
3600	206.6
5156	206.9
7048	207.1
1956	207.1
4254	207.6
2323	208.3
5008	208.5
3566	208.6
3455	208.9
939	209.6
943	210.7
6351	211.4
51330	211.6
29949	211.9
3554	212.6
7293	212.9
4283	213.0
2826	213.4
3587	213.7
1437	214.4
6373	215.8
6359	216.1
23765	216.2
3586	216.5
6370	217.3
3553	218.0
2324	218.0
1232	218.4
55504	221.6
3570	223.5
3572	223.6
3588	224.8
4055	225.1
8743	229.8
2322	237.3
