Feature	Mean Rank
51700	1.8
8790	4.0
80201	6.4
7264	7.4
5973	11.2
140838	11.2
5372	11.5
51005	11.9
91373	13.1
1116	14.1
10020	14.4
4351	14.9
1727	15.1
2645	15.9
2592	16.5
2673	17.0
197258	20.1
3099	21.3
55276	21.4
132789	21.5
54187	21.6
2762	22.6
3098	24.9
3101	25.4
7360	25.7
7358	25.9
3074	26.5
5373	28.3
9945	28.3
29926	30.6
10007	30.7
80896	30.9
51706	30.9
80146	30.9
5238	32.2
2582	33.0
5236	34.2
2585	35.6
3073	35.8
2821	36.2
27159	36.8
64841	37.0
29925	37.8
2584	37.9
55577	38.0
55907	39.3
6675	40.3
