Feature	Mean Rank
84532	4.1
124	4.2
2597	5.8
80201	7.8
5161	8.2
3099	8.2
8789	9.1
26330	11.8
221	13.3
5162	14.2
5232	16.0
5211	16.0
125	17.1
130589	18.1
219	18.8
5313	18.8
441531	19.9
1737	21.4
223	21.8
220	23.1
2023	23.3
5160	23.5
2027	24.3
92483	24.3
130	26.0
160287	26.2
2026	28.1
55276	32.6
10327	32.8
7167	34.0
669	34.4
5223	34.9
217	35.4
131	35.7
3939	36.0
224	36.2
127	37.0
501	37.3
1738	38.6
5214	38.9
2538	39.9
3098	41.6
222	44.1
3948	44.6
126	45.4
230	45.8
5213	46.4
55902	46.4
5105	46.7
57818	47.3
5230	47.5
226	47.5
229	47.7
5224	48.7
2645	50.3
5236	51.0
128	51.4
5315	51.6
5106	51.8
83440	51.9
2821	55.5
218	55.5
3945	55.9
2203	56.0
3101	57.3
