Feature	Mean Rank
6383	4.5
6385	4.8
3039	5.0
948	5.3
3569	5.4
2994	6.4
3045	7.4
3040	9.6
7042	11.3
7124	11.4
3082	13.8
2995	14.1
7060	15.4
54106	15.9
3576	18.6
1378	19.5
1311	19.6
5175	19.7
7058	20.6
975	21.6
3458	24.1
2532	24.7
6401	25.3
958	26.5
3820	27.1
3592	27.4
4233	27.6
6382	30.6
22914	31.1
7099	32.9
6403	33.2
7097	33.4
4035	33.6
2993	33.6
3043	34.1
3383	35.9
959	36.3
3683	36.6
3586	36.8
7057	36.9
7412	37.2
6347	37.6
4615	39.4
7059	39.5
3553	40.3
1440	41.1
3606	41.4
7040	41.4
7043	42.7
9672	43.2
3689	44.6
