Feature	Mean Rank
7122	2.5
9080	3.7
1366	5.5
10686	6.1
23562	7.4
9074	7.8
9071	9.8
9076	10.2
5010	10.2
137075	11.1
84552	11.7
84612	13.2
10207	14.0
56288	14.1
1364	17.3
24146	17.4
149461	17.5
49861	17.6
1365	17.9
51208	18.9
50855	19.8
92359	21.6
26285	21.7
9069	23.0
50848	23.2
9073	23.5
5584	23.9
53842	24.1
64398	25.1
9075	25.2
