Feature	Mean Rank
5518	2.8
5320	4.6
2767	5.4
2983	9.1
2770	9.4
4067	10.2
5604	12.8
5605	13.6
5331	15.6
23236	16.1
8681	16.4
123745	18.0
2781	19.8
10842	20.1
50487	21.1
4842	21.5
26279	22.1
391013	22.3
3480	22.5
5322	23.0
5578	23.1
2775	23.5
5519	24.0
2977	24.4
3708	26.2
5579	26.6
5594	27.4
3845	28.0
5516	28.3
5321	29.4
773	32.0
2895	32.6
8398	35.1
2771	36.1
2982	36.5
3710	37.0
2892	37.3
673	38.0
2890	39.5
2773	39.7
2778	41.0
64600	43.2
369	43.8
2915	44.9
5894	45.7
5592	45.9
5330	47.2
10672	47.2
81579	48.1
1394	49.3
2891	50.7
30814	50.7
5332	52.0
84647	52.2
5582	52.9
3265	53.6
2768	53.7
5593	53.7
5595	53.8
3479	54.0
1392	54.5
6261	55.0
3709	55.0
5319	55.3
2776	55.4
2911	55.8
5515	56.0
4893	56.1
8399	57.2
