Feature	Mean Rank
23624	3.3
3551	4.4
2889	7.6
1977	8.5
5568	8.7
10603	9.7
8789	12.4
8503	12.8
2308	12.9
5140	14.1
80201	15.4
5605	16.5
5567	16.6
5293	16.8
5261	17.7
1399	19.0
10891	19.2
122809	23.6
3991	26.3
5575	27.1
5602	28.1
2872	30.7
5604	31.2
23533	32.0
7249	32.0
6720	34.1
5834	34.4
7248	36.3
5500	36.9
2002	37.4
3099	37.6
10211	38.4
6654	39.2
5573	42.8
5590	42.8
253314	42.9
5507	43.7
5499	44.5
163688	45.4
9470	46.7
5313	46.7
53358	49.5
6517	49.5
5594	49.5
5836	49.7
5566	50.7
32	51.2
5509	52.7
5290	53.1
8660	53.4
79660	54.4
9021	54.5
8651	54.6
2645	54.8
53632	55.3
5563	56.4
6464	57.0
2319	58.9
5296	59.4
3635	61.0
5139	64.4
23265	66.8
5601	67.4
867	68.9
5105	69.8
2203	71.7
805	72.7
10580	72.9
51806	73.0
3643	73.5
3101	74.4
207	76.7
6199	77.7
1398	79.1
5506	79.3
5295	80.4
51763	80.4
5565	81.0
5770	84.8
5256	85.2
5255	85.5
5294	85.5
51422	85.8
23433	86.5
8569	88.3
801	88.4
25759	89.4
2932	89.5
1978	90.0
5894	90.3
2194	91.4
2538	91.5
3630	92.6
8471	93.3
9322	94.3
810	94.3
5613	94.3
4893	94.7
5291	95.0
57818	95.7
868	96.1
2998	96.5
57521	98.0
673	98.0
5106	98.4
8835	98.9
5571	100.0
3845	100.2
2997	100.4
5257	101.0
31	101.2
5577	103.3
3265	105.9
399694	106.2
5564	106.3
6655	106.9
5837	107.5
5595	107.6
5260	108.9
208	110.1
5501	110.8
5792	111.4
3667	111.6
5599	111.6
6198	113.4
369	114.4
2885	114.7
5584	115.5
5576	115.9
572	116.5
10000	116.5
6009	117.2
3098	119.5
6194	120.7
808	121.0
2475	122.2
5170	122.9
5562	125.4
