Feature	Mean Rank
10018	1.6
9459	2.7
2245	4.4
84033	5.7
23229	8.8
11214	9.4
4803	10.7
6453	11.2
221472	12.6
5879	13.1
64857	16.3
9500	16.9
89846	18.0
25791	18.3
5923	19.9
7410	21.5
27237	21.7
57449	22.5
7074	22.7
7189	23.5
4168	23.8
5664	25.4
50650	26.0
23421	26.5
4804	26.7
8997	27.3
23385	28.2
83464	29.8
10451	31.1
1894	32.9
6654	33.6
51107	33.7
7409	36.3
5924	36.3
9828	36.4
29	37.0
23370	37.1
5663	37.4
8874	38.8
5599	39.5
23263	39.8
121512	40.2
393	40.4
23365	42.0
7531	42.2
57580	43.3
26574	44.1
50649	44.6
7314	45.7
10276	46.4
7204	47.3
9826	47.6
27018	47.8
835	47.8
26230	48.4
55851	48.6
6655	49.3
9181	49.3
836	49.4
8878	49.5
572	52.0
