Feature	Mean Rank
23225	1.2
11102	8.3
5042	8.7
8666	8.7
1977	9.2
10921	10.7
8664	13.0
9939	16.5
56000	18.0
55706	19.0
9086	19.1
6607	20.8
79228	22.8
8662	23.1
253314	23.9
10189	26.5
10799	27.0
96764	27.7
53371	28.1
9688	28.7
9631	29.7
8892	31.1
5976	31.7
7919	32.8
1981	33.0
140886	33.9
10209	34.1
11218	36.4
5901	36.6
22916	38.6
9972	40.1
4928	41.9
10775	42.0
10940	42.6
4927	43.7
10762	43.7
6613	46.0
8894	46.2
7329	47.1
1974	47.2
129401	47.4
84305	49.0
348995	50.7
91181	52.7
8668	52.8
4686	53.0
81929	53.1
65109	53.4
51068	53.6
80145	53.6
9470	56.2
54913	56.6
8021	57.5
23279	58.9
11260	60.9
8669	62.1
8890	63.2
79023	63.2
8563	63.5
23165	65.3
8487	65.8
8086	66.4
1965	68.5
8893	68.7
10073	68.9
79833	70.9
1983	71.0
1915	71.6
11171	73.2
1982	74.1
51808	74.4
10289	75.6
6606	75.9
8761	80.3
10605	82.0
1975	82.1
29107	84.0
8672	84.3
9818	84.7
10419	85.1
60528	85.2
8665	85.4
57122	85.4
55746	86.1
22985	86.3
10284	87.1
10556	87.6
56001	88.7
1973	89.5
7341	90.8
1978	91.9
79902	92.6
79760	92.8
1207	93.2
55916	93.3
9775	95.4
7175	95.9
1967	95.9
8661	96.1
51095	96.9
645974	97.5
10557	98.4
10460	98.8
5903	99.1
59343	99.5
55998	100.6
5905	100.8
138716	100.8
26986	101.8
4116	101.8
8667	102.0
8480	102.8
7514	104.5
55520	104.7
23511	105.4
340529	106.2
22794	108.0
10248	110.2
3646	110.5
23636	110.6
10482	111.7
5411	111.7
1917	112.7
55110	112.9
6612	113.1
54960	113.6
57510	113.7
9984	114.4
3837	114.9
25929	115.1
26019	115.4
8663	115.6
1968	115.9
9883	116.2
79897	117.4
387082	117.9
84321	118.3
10250	119.4
9669	121.1
50628	121.2
65110	121.5
1964	123.0
11097	123.5
57187	123.6
51367	127.5
