Feature	Mean Rank
3551	3.8
5468	6.9
1435	8.1
10990	8.9
8503	9.7
4688	11.0
2213	12.6
10379	13.4
8600	15.9
7042	17.4
1432	17.7
4982	22.7
5293	22.8
5604	23.2
7186	23.5
54	23.7
3456	23.7
55423	24.3
5602	24.8
8517	26.4
5594	26.8
8651	28.0
4772	29.8
23533	33.0
11024	33.4
7046	33.9
3458	36.3
3727	36.8
1536	36.8
3932	37.8
79168	38.5
7189	38.6
8792	38.8
4790	39.1
5601	39.9
5530	42.9
2209	43.9
5879	44.4
3725	44.4
7124	44.7
799	45.8
3690	46.6
5603	48.3
3454	48.8
4792	48.8
5532	49.2
5296	49.8
9103	50.8
4791	50.8
2212	53.1
23118	53.9
5608	54.6
5336	55.9
7305	56.8
5290	59.2
1147	61.1
8061	61.3
5970	62.8
6300	63.5
11025	64.1
207	64.8
10454	65.2
10859	65.2
5595	65.6
208	66.2
23547	66.4
2214	69.2
3726	71.1
695	72.6
3459	75.4
5295	76.0
5609	76.6
9846	76.7
2534	77.2
7006	78.8
4286	79.3
8878	79.4
5291	79.8
3554	79.9
4689	81.0
6850	81.1
9021	82.0
6772	82.1
1535	82.4
1513	83.4
6773	84.6
3937	84.7
1436	85.2
29760	86.2
5600	86.4
11006	86.8
814	87.2
6885	88.1
1540	89.7
3460	91.4
27035	92.0
10326	92.1
3552	92.8
7297	93.6
10288	93.6
2353	93.6
5294	94.4
2355	94.6
11027	95.5
7040	97.1
4773	97.4
2274	97.5
7132	98.2
10000	98.4
1385	98.7
3455	100.2
3716	100.2
50508	100.4
2215	100.9
54209	101.0
5971	101.6
126014	101.8
6688	103.4
140885	104.1
5599	104.4
11026	106.1
2354	106.5
3553	107.2
9020	108.1
2885	108.3
7048	109.4
5533	113.7
