Feature	Mean Rank
8341	2.6
8357	7.7
8352	8.9
8350	9.1
8337	9.1
8338	10.4
8361	11.0
2068	11.0
2074	13.2
902	13.5
2071	14.4
3014	14.5
8342	14.9
8368	15.7
84172	16.3
8335	16.8
9015	18.6
8360	18.9
8363	20.2
8367	20.5
8364	21.3
8356	22.9
8366	26.4
9533	27.1
7270	28.1
121504	28.8
85236	30.2
8365	32.3
653604	33.5
8850	34.9
8345	36.2
2966	37.5
4331	38.2
25885	39.1
8346	39.7
8358	40.2
8932	41.1
8359	41.7
8343	42.2
2965	43.2
2967	43.6
474382	44.6
8340	44.6
3012	45.1
8348	45.9
3013	46.0
3020	47.1
8339	48.7
5437	48.8
8362	49.6
8344	50.4
8970	50.8
5595	50.9
7343	51.6
8354	51.8
8334	53.2
1022	54.6
54700	55.5
5440	56.4
8294	56.7
2968	57.2
8349	57.4
8347	57.8
10919	58.9
8370	60.5
126961	61.4
128312	61.5
54145	62.8
255626	63.3
51082	63.8
8330	63.9
8355	65.4
9014	65.5
8968	65.9
3018	66.3
3017	68.1
3015	68.2
9013	71.8
3021	72.5
